cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
398	chr2L	2655616	2655681	+	6	2655670	36	15	2655622	2655681	60
399	chr2L	2655843	2655856	+	3	2655854	35	15	2655844	2655856	13
400	chr2L	2665021	2665145	+	25	2665079	758	87	2665051	2665097	47
401	chr2L	2665247	2665314	+	5	2665314	32	14	2665248	2665314	67
402	chr2L	2665874	2665880	+	2	2665875	3	2	2665875	2665880	6
403	chr2L	2671741	2671759	+	2	2671742	2	1	2671742	2671759	18
404	chr2L	2674778	2674781	+	2	2674779	23	13	2674779	2674781	3
405	chr2L	2677733	2677734	+	1	2677734	57	57	2677734	2677734	1
406	chr2L	2713107	2713165	+	8	2713161	177	43	2713108	2713161	54
407	chr2L	2730101	2730130	+	7	2730129	1274	896	2730106	2730129	24
408	chr2L	2735791	2735814	+	3	2735814	278	223	2735812	2735814	3
409	chr2L	2740030	2740073	+	9	2740070	393	121	2740039	2740073	35
410	chr2L	2740127	2740132	+	2	2740132	36	22	2740128	2740132	5
411	chr2L	2740948	2741006	+	11	2740984	106	41	2740984	2740998	15
412	chr2L	2741096	2741108	+	2	2741097	2	1	2741097	2741108	12
413	chr2L	2742611	2742613	+	2	2742612	11	8	2742612	2742613	2
414	chr2L	2744604	2744765	+	11	2744734	108	40	2744615	2744736	122
415	chr2L	2745104	2745136	+	2	2745105	71	58	2745105	2745136	32
416	chr2L	2745189	2745216	+	3	2745196	113	54	2745190	2745216	27
417	chr2L	2745269	2745312	+	4	2745270	13	7	2745270	2745312	43
418	chr2L	2749718	2749736	+	4	2749736	40	16	2749719	2749736	18
419	chr2L	2752800	2752804	+	4	2752803	4692	4505	2752803	2752803	1
420	chr2L	2753233	2753265	+	7	2753238	2896	2619	2753238	2753238	1
421	chr2L	2753405	2753438	+	4	2753437	7	4	2753406	2753438	33
422	chr2L	2756098	2756151	+	5	2756117	105	45	2756099	2756151	53
423	chr2L	2756267	2756291	+	5	2756289	145	58	2756268	2756290	23
424	chr2L	2759937	2759963	+	4	2759963	73	33	2759938	2759963	26
425	chr2L	2766190	2766329	+	26	2766242	2174	1351	2766242	2766278	37
426	chr2L	2766373	2766431	+	4	2766378	40	13	2766374	2766431	58
427	chr2L	2767590	2767617	+	2	2767617	14	8	2767591	2767617	27
428	chr2L	2767884	2768008	+	31	2767913	1574	514	2767904	2768002	99
429	chr2L	2770061	2770342	+	85	2770182	17198	4120	2770139	2770279	141
430	chr2L	2786229	2786277	+	5	2786259	24	9	2786259	2786277	19
431	chr2L	2797315	2797320	+	2	2797316	3	2	2797316	2797320	5
432	chr2L	2797788	2797888	+	33	2797865	4567	1193	2797807	2797865	59
433	chr2L	2808299	2808300	+	1	2808300	65	65	2808300	2808300	1
434	chr2L	2812421	2812521	+	39	2812448	12355	6081	2812445	2812464	20
435	chr2L	2840091	2840094	+	2	2840092	40	30	2840092	2840094	3
436	chr2L	2847625	2847628	+	2	2847626	44	23	2847626	2847628	3
437	chr2L	2848044	2848121	+	15	2848088	33	10	2848061	2848100	40
438	chr2L	2856045	2856274	+	60	2856117	15982	8353	2856112	2856119	8
439	chr2L	2857162	2857194	+	7	2857181	248	76	2857177	2857194	18
440	chr2L	2862538	2862539	+	1	2862539	96	96	2862539	2862539	1
441	chr2L	2866274	2866303	+	4	2866278	123	44	2866278	2866303	26
442	chr2L	2866841	2866845	+	2	2866845	33	21	2866842	2866845	4
443	chr2L	2869311	2869375	+	5	2869312	15	9	2869312	2869375	64
444	chr2L	2869489	2869530	+	3	2869530	15	9	2869490	2869530	41
445	chr2L	2869574	2869665	+	32	2869637	24331	15352	2869634	2869640	7
446	chr2L	2869773	2869858	+	11	2869785	218	36	2869785	2869848	64
447	chr2L	2869898	2869901	+	2	2869899	25	21	2869899	2869901	3
448	chr2L	2869957	2870001	+	3	2869958	93	61	2869958	2870001	44
449	chr2L	2870083	2870138	+	7	2870084	175	94	2870084	2870121	38
450	chr2L	2874849	2874961	+	18	2874940	562	92	2874869	2874950	82
451	chr2L	2878302	2878523	+	55	2878376	7564	1393	2878343	2878487	145
452	chr2L	2878619	2878701	+	4	2878620	38	19	2878620	2878701	82
453	chr2L	2879112	2879192	+	15	2879136	302	47	2879117	2879183	67
454	chr2L	2879924	2879973	+	7	2879968	60	36	2879928	2879968	41
455	chr2L	2885896	2885979	+	27	2885937	1957	711	2885916	2885947	32
456	chr2L	2886242	2886273	+	3	2886271	25	11	2886243	2886273	31
457	chr2L	2886383	2886390	+	2	2886384	21	13	2886384	2886390	7
458	chr2L	2888247	2888250	+	2	2888250	38	37	2888250	2888250	1
459	chr2L	2929562	2929618	+	3	2929589	23	15	2929563	2929618	56
460	chr2L	2929698	2929716	+	2	2929716	10	6	2929699	2929716	18
461	chr2L	2940071	2940177	+	25	2940111	1145	330	2940072	2940157	86
462	chr2L	2946393	2946567	+	27	2946536	1085	246	2946441	2946540	100
463	chr2L	2946739	2946799	+	7	2946744	21	7	2946740	2946788	49
464	chr2L	2948939	2949062	+	37	2949013	1381	566	2948983	2949016	34
465	chr2L	2951563	2951608	+	7	2951588	15	3	2951564	2951602	39
466	chr2L	2954690	2954821	+	17	2954773	613	134	2954743	2954787	45
467	chr2L	2959106	2959181	+	13	2959147	5249	4397	2959147	2959147	1
468	chr2L	2961406	2961414	+	2	2961414	34	22	2961407	2961414	8
469	chr2L	2963320	2963465	+	16	2963451	129	63	2963340	2963454	115
470	chr2L	2963560	2963623	+	9	2963567	18	7	2963561	2963618	58
471	chr2L	2963704	2963744	+	2	2963705	14	7	2963705	2963744	40
472	chr2L	2964497	2964504	+	2	2964498	22	12	2964498	2964504	7
473	chr2L	2968818	2968901	+	16	2968819	73	15	2968819	2968852	34
474	chr2L	2972791	2972909	+	21	2972896	612	134	2972865	2972899	35
475	chr2L	2973161	2973219	+	10	2973164	126	75	2973162	2973181	20
476	chr2L	2973263	2973277	+	3	2973266	3	1	2973264	2973277	14
477	chr2L	2973446	2973459	+	6	2973455	29	18	2973447	2973455	9
478	chr2L	2976728	2976750	+	3	2976729	4	2	2976729	2976750	22
479	chr2L	2976933	2976988	+	8	2976977	117	40	2976952	2976988	37
480	chr2L	2977041	2977241	+	43	2977131	2819	743	2977103	2977149	47
481	chr2L	2977315	2977351	+	4	2977341	6	3	2977316	2977351	36
482	chr2L	2977610	2977890	+	24	2977707	175	31	2977652	2977868	217
483	chr2L	2987518	2987544	+	2	2987544	3	2	2987519	2987544	26
484	chr2L	2988016	2988196	+	45	2988116	4696	636	2988075	2988147	73
485	chr2L	2988389	2988435	+	4	2988409	37	32	2988409	2988409	1
486	chr2L	2991626	2991651	+	5	2991642	71	23	2991627	2991644	18
487	chr2L	2992436	2992468	+	2	2992468	5	4	2992437	2992468	32
488	chr2L	2992827	2993042	+	51	2992946	2532	262	2992883	2993012	130
489	chr2L	2993203	2993234	+	4	2993204	33	18	2993204	2993220	17
490	chr2L	2993305	2993332	+	3	2993332	15	8	2993306	2993332	27
491	chr2L	2993557	2993611	+	7	2993558	27	7	2993558	2993599	42
492	chr2L	2993820	2993837	+	2	2993821	5	4	2993821	2993837	17
493	chr2L	2999285	2999286	+	1	2999286	120	120	2999286	2999286	1
494	chr2L	3013605	3013637	+	5	3013630	70	25	3013606	3013633	28
495	chr2L	3018447	3018486	+	3	3018483	66	35	3018448	3018486	39
496	chr2L	3018859	3018862	+	2	3018860	37	27	3018860	3018862	3
497	chr2L	3023156	3023315	+	15	3023239	209	34	3023198	3023246	49
498	chr2L	3023564	3023600	+	3	3023585	3	1	3023565	3023600	36
499	chr2L	3024027	3024039	+	2	3024039	6	5	3024028	3024039	12
500	chr2L	3029256	3029258	+	2	3029257	113	100	3029257	3029258	2
501	chr2L	3029718	3029782	+	7	3029740	227	106	3029736	3029756	21
502	chr2L	3030498	3030576	+	12	3030550	558	275	3030538	3030559	22
503	chr2L	3030666	3030670	+	2	3030667	24	12	3030667	3030670	4
504	chr2L	3030780	3030813	+	3	3030813	5	3	3030781	3030813	33
505	chr2L	3030923	3031034	+	10	3030924	98	27	3030924	3031004	81
506	chr2L	3037153	3037223	+	6	3037176	190	51	3037154	3037193	40
507	chr2L	3037417	3037549	+	24	3037464	2409	951	3037462	3037485	24
508	chr2L	3037797	3037818	+	3	3037818	11	7	3037798	3037818	21
509	chr2L	3038457	3038492	+	2	3038458	5	3	3038458	3038492	35
510	chr2L	3040043	3040055	+	2	3040055	21	11	3040044	3040055	12
511	chr2L	3040101	3040117	+	6	3040115	119	75	3040109	3040115	7
512	chr2L	3040239	3040272	+	3	3040246	57	22	3040240	3040272	33
513	chr2L	3042319	3042344	+	2	3042344	3	2	3042320	3042344	25
514	chr2L	3042829	3043291	+	122	3042953	73980	26449	3042915	3042962	48
515	chr2L	3053000	3053005	+	2	3053001	2	1	3053001	3053005	5
516	chr2L	3056598	3056602	+	3	3056599	1263	676	3056599	3056602	4
517	chr2L	3091103	3091150	+	4	3091150	52	15	3091104	3091150	47
518	chr2L	3109628	3109698	+	17	3109668	943	612	3109661	3109671	11
519	chr2L	3111965	3112008	+	5	3111978	223	117	3111966	3111985	20
520	chr2L	3114974	3114975	+	1	3114975	86	86	3114975	3114975	1
521	chr2L	3128600	3128760	+	39	3128729	5102	1048	3128694	3128729	36
522	chr2L	3148206	3148210	+	3	3148207	8	4	3148207	3148210	4
523	chr2L	3150401	3150439	+	4	3150439	68	28	3150402	3150439	38
524	chr2L	3159902	3160029	+	13	3159996	759	146	3159954	3160008	55
525	chr2L	3163634	3163799	+	54	3163650	8345	2769	3163650	3163723	74
526	chr2L	3163869	3163870	+	1	3163870	153	153	3163870	3163870	1
527	chr2L	3165831	3165836	+	2	3165836	3	2	3165832	3165836	5
528	chr2L	3166432	3166479	+	6	3166467	11	3	3166434	3166479	46
529	chr2L	3210499	3210564	+	11	3210523	193	34	3210506	3210556	51
530	chr2L	3230853	3230865	+	3	3230854	38	30	3230854	3230865	12
531	chr2L	3268241	3268320	+	19	3268290	961	257	3268248	3268307	60
532	chr2L	3269657	3269868	+	34	3269748	1704	246	3269730	3269791	62
533	chr2L	3287750	3287776	+	2	3287751	2	1	3287751	3287776	26
534	chr2L	3324240	3324251	+	8	3324243	3458	1878	3324243	3324247	5
535	chr2L	3333590	3333616	+	2	3333591	2	1	3333591	3333616	26
536	chr2L	3357594	3357853	+	78	3357658	13970	1980	3357637	3357685	49
537	chr2L	3357899	3357986	+	11	3357911	91	31	3357911	3357975	65
538	chr2L	3358031	3358059	+	3	3358059	46	18	3358032	3358059	28
539	chr2L	3358195	3358264	+	5	3358196	21	8	3358196	3358264	69
540	chr2L	3376099	3376103	+	2	3376100	77	54	3376100	3376103	4
541	chr2L	3376460	3376501	+	3	3376461	5	2	3376461	3376501	41
542	chr2L	3376974	3377096	+	23	3377004	733	131	3376990	3377036	47
543	chr2L	3377785	3377787	+	2	3377787	4	3	3377786	3377787	2
544	chr2L	3398003	3398103	+	16	3398064	6422	4187	3398064	3398071	8
545	chr2L	3410523	3410680	+	55	3410588	19679	3906	3410572	3410598	27
546	chr2L	3413769	3413807	+	9	3413773	245	125	3413773	3413790	18
547	chr2L	3416350	3416447	+	6	3416403	41	12	3416351	3416447	97
548	chr2L	3416628	3416891	+	60	3416685	25565	10062	3416685	3416715	31
549	chr2L	3416938	3416954	+	2	3416954	41	31	3416939	3416954	16
550	chr2L	3417109	3417111	+	2	3417111	99	78	3417110	3417111	2
551	chr2L	3417193	3417276	+	6	3417276	179	59	3417209	3417276	68
552	chr2L	3417329	3417331	+	2	3417330	35	22	3417330	3417331	2
553	chr2L	3417551	3417601	+	4	3417584	73	28	3417552	3417601	50
554	chr2L	3444940	3444955	+	2	3444941	77	54	3444941	3444955	15
555	chr2L	3446220	3446248	+	4	3446244	334	120	3446221	3446248	28
556	chr2L	3449681	3449863	+	36	3449695	3815	1853	3449695	3449755	61
557	chr2L	3450024	3450028	+	2	3450025	11	10	3450025	3450025	1
558	chr2L	3450079	3450084	+	2	3450080	9	6	3450080	3450084	5
559	chr2L	3450754	3450788	+	2	3450755	2	1	3450755	3450788	34
560	chr2L	3452451	3452613	+	29	3452452	1383	256	3452452	3452581	130
561	chr2L	3452857	3452861	+	2	3452861	6	5	3452858	3452861	4
562	chr2L	3453248	3453405	+	26	3453323	2574	934	3453281	3453353	73
563	chr2L	3457305	3457420	+	11	3457333	273	57	3457306	3457380	75
564	chr2L	3457513	3457582	+	4	3457514	260	207	3457514	3457554	41
565	chr2L	3466078	3466371	+	87	3466168	10158	2188	3466160	3466238	79
566	chr2L	3466521	3466532	+	3	3466532	14	6	3466522	3466532	11
567	chr2L	3466784	3466823	+	2	3466823	3	2	3466785	3466823	39
568	chr2L	3470083	3470211	+	28	3470192	1112	147	3470131	3470192	62
569	chr2L	3470306	3470352	+	3	3470325	6	4	3470307	3470352	46
570	chr2L	3474425	3474497	+	5	3474439	8	3	3474426	3474497	72
571	chr2L	3478432	3478438	+	5	3478434	3704	3230	3478434	3478435	2
572	chr2L	3478534	3478553	+	2	3478553	3	2	3478535	3478553	19
573	chr2L	3478713	3478733	+	3	3478733	48	42	3478716	3478733	18
574	chr2L	3478895	3478901	+	2	3478896	2	1	3478896	3478901	6
575	chr2L	3479778	3479790	+	2	3479779	3	2	3479779	3479790	12
576	chr2L	3495328	3495355	+	7	3495334	59	23	3495332	3495350	19
577	chr2L	3495400	3495426	+	2	3495401	5	3	3495401	3495426	26
578	chr2L	3514607	3514641	+	3	3514622	5	2	3514608	3514641	34
579	chr2L	3514694	3514700	+	2	3514695	10	9	3514695	3514695	1
580	chr2L	3514842	3514937	+	21	3514881	1680	445	3514850	3514904	55
581	chr2L	3515382	3515409	+	4	3515383	8	3	3515383	3515409	27
582	chr2L	3516498	3516504	+	2	3516504	6	5	3516499	3516504	6
583	chr2L	3519442	3519478	+	4	3519443	110	40	3519443	3519478	36
584	chr2L	3520181	3520328	+	32	3520261	2580	676	3520198	3520290	93
585	chr2L	3520439	3520463	+	2	3520440	8	7	3520440	3520463	24
586	chr2L	3520514	3520519	+	2	3520519	30	29	3520519	3520519	1
587	chr2L	3520591	3520625	+	2	3520625	4	3	3520592	3520625	34
588	chr2L	3520944	3520998	+	6	3520949	20	8	3520949	3520998	50
589	chr2L	3525132	3525138	+	2	3525133	116	106	3525133	3525133	1
590	chr2L	3537723	3537843	+	44	3537776	5872	1098	3537751	3537820	70
591	chr2L	3539248	3539251	+	2	3539249	98	50	3539249	3539251	3
592	chr2L	3561960	3562044	+	10	3561992	371	164	3561966	3562044	79
593	chr2L	3576221	3576343	+	20	3576240	285	42	3576222	3576273	52
594	chr2L	3581626	3581687	+	5	3581649	21	15	3581649	3581659	11
595	chr2L	3603397	3603436	+	4	3603400	16	8	3603398	3603414	17
596	chr2L	3619262	3619267	+	2	3619263	206	172	3619263	3619267	5
597	chr2L	3629134	3629178	+	4	3629135	20	6	3629135	3629178	44
598	chr2L	3635076	3635123	+	5	3635101	78	21	3635077	3635107	31
599	chr2L	3689288	3689382	+	8	3689303	156	42	3689289	3689324	36
600	chr2L	3700194	3700208	+	2	3700208	41	30	3700195	3700208	14
601	chr2L	3701285	3701292	+	4	3701288	209	128	3701288	3701292	5
602	chr2L	3701795	3701834	+	2	3701796	54	32	3701796	3701834	39
603	chr2L	3703644	3703645	+	1	3703645	58	58	3703645	3703645	1
604	chr2L	3713297	3713443	+	24	3713388	1287	603	3713355	3713400	46
605	chr2L	3723181	3723223	+	6	3723212	9	2	3723182	3723223	42
606	chr2L	3726439	3726489	+	8	3726476	216	56	3726440	3726489	50
607	chr2L	3726535	3726547	+	2	3726536	26	13	3726536	3726547	12
608	chr2L	3758171	3758232	+	5	3758203	57	21	3758172	3758210	39
609	chr2L	3771705	3771708	+	3	3771707	319	280	3771707	3771707	1
610	chr2L	3772340	3772345	+	2	3772345	61	49	3772341	3772345	5
611	chr2L	3784879	3785027	+	26	3784956	2398	728	3784956	3784972	17
612	chr2L	3785690	3785816	+	21	3785766	1006	258	3785710	3785766	57
613	chr2L	3787079	3787180	+	14	3787170	376	270	3787170	3787180	11
614	chr2L	3787237	3787240	+	2	3787238	2	1	3787238	3787240	3
615	chr2L	3787301	3787314	+	2	3787314	7	4	3787302	3787314	13
616	chr2L	3803406	3803486	+	6	3803407	134	54	3803407	3803486	80
617	chr2L	3805683	3805688	+	2	3805684	35	25	3805684	3805688	5
618	chr2L	3806221	3806238	+	2	3806238	32	22	3806222	3806238	17
619	chr2L	3817693	3817793	+	11	3817780	253	104	3817712	3817781	70
620	chr2L	3845801	3845832	+	2	3845802	4	3	3845802	3845832	31
621	chr2L	3862616	3862836	+	71	3862760	34899	7168	3862723	3862780	58
622	chr2L	3863039	3863171	+	15	3863054	204	28	3863040	3863128	89
623	chr2L	3863434	3863554	+	15	3863514	458	76	3863435	3863526	92
624	chr2L	3863595	3863767	+	16	3863604	465	129	3863604	3863751	148
625	chr2L	3864539	3864569	+	4	3864564	66	33	3864563	3864569	7
626	chr2L	3865227	3865252	+	3	3865228	46	20	3865228	3865252	25
627	chr2L	3867702	3867761	+	18	3867708	2058	406	3867708	3867734	27
628	chr2L	3869886	3869916	+	3	3869916	22	16	3869887	3869916	30
629	chr2L	3869996	3870190	+	56	3870079	17545	3331	3870056	3870106	51
630	chr2L	3870240	3870280	+	4	3870241	57	23	3870241	3870280	40
631	chr2L	3870599	3870613	+	3	3870611	42	24	3870600	3870613	14
632	chr2L	3870789	3870796	+	4	3870794	72	38	3870790	3870796	7
633	chr2L	3872052	3872104	+	4	3872053	29	12	3872053	3872104	52
634	chr2L	3990093	3990114	+	3	3990110	8	4	3990094	3990114	21
635	chr2L	4004056	4004070	+	2	4004070	62	32	4004057	4004070	14
636	chr2L	4004935	4004987	+	6	4004984	229	172	4004938	4004984	47
637	chr2L	4006034	4006118	+	12	4006041	241	92	4006041	4006064	24
638	chr2L	4031378	4031385	+	5	4031383	1424	1075	4031382	4031383	2
639	chr2L	4097228	4097231	+	2	4097231	27	17	4097229	4097231	3
640	chr2L	4121702	4121704	+	2	4121703	377	337	4121703	4121704	2
641	chr2L	4138759	4138807	+	3	4138791	3	1	4138760	4138807	48
642	chr2L	4149203	4149523	+	72	4149278	51749	40678	4149277	4149279	3
643	chr2L	4149598	4149881	+	32	4149722	1540	327	4149600	4149811	212
644	chr2L	4149948	4149959	+	3	4149949	59	35	4149949	4149954	6
645	chr2L	4150001	4150030	+	2	4150030	26	25	4150030	4150030	1
646	chr2L	4150382	4150441	+	3	4150405	8	5	4150383	4150441	59
647	chr2L	4150852	4150862	+	3	4150862	8	6	4150853	4150862	10
648	chr2L	4187564	4187571	+	4	4187567	5	2	4187565	4187571	7
649	chr2L	4188103	4188107	+	2	4188104	166	147	4188104	4188107	4
650	chr2L	4227635	4227752	+	54	4227709	36103	5754	4227698	4227712	15
651	chr2L	4227825	4227928	+	16	4227854	322	68	4227834	4227890	57
652	chr2L	4228051	4228250	+	19	4228128	386	83	4228071	4228178	108
653	chr2L	4228524	4228562	+	2	4228525	8	5	4228525	4228562	38
654	chr2L	4241051	4241143	+	10	4241121	425	270	4241082	4241134	53
655	chr2L	4249776	4249832	+	5	4249831	76	34	4249777	4249831	55
656	chr2L	4257040	4257088	+	4	4257088	5	2	4257041	4257088	48
657	chr2L	4257271	4257414	+	12	4257382	120	19	4257302	4257414	113
658	chr2L	4257509	4257674	+	82	4257564	47693	16764	4257552	4257589	38
659	chr2L	4279706	4279754	+	3	4279738	3	1	4279707	4279754	48
660	chr2L	4304206	4304221	+	2	4304221	35	19	4304207	4304221	15
661	chr2L	4324449	4324562	+	20	4324559	274	147	4324513	4324559	47
662	chr2L	4333902	4333934	+	9	4333926	1222	899	4333915	4333926	12
663	chr2L	4350879	4350896	+	2	4350896	222	190	4350880	4350896	17
664	chr2L	4352853	4353080	+	47	4352959	6191	1494	4352959	4352997	39
665	chr2L	4353180	4353236	+	6	4353181	66	42	4353181	4353206	26
666	chr2L	4353410	4353412	+	2	4353412	29	15	4353411	4353412	2
667	chr2L	4379578	4379684	+	31	4379601	563	114	4379598	4379640	43
668	chr2L	4388312	4388337	+	9	4388330	1531	1357	4388330	4388330	1
669	chr2L	4388476	4388510	+	6	4388499	269	95	4388495	4388506	12
670	chr2L	4394142	4394268	+	16	4394235	552	242	4394193	4394235	43
671	chr2L	4394617	4394633	+	3	4394618	4	2	4394618	4394633	16
672	chr2L	4397736	4397746	+	3	4397745	9	5	4397737	4397746	10
673	chr2L	4403204	4403360	+	39	4403269	5190	1456	4403221	4403314	94
674	chr2L	4403426	4403495	+	8	4403428	20	4	4403428	4403492	65
675	chr2L	4432722	4432727	+	2	4432723	4	2	4432723	4432727	5
676	chr2L	4433649	4433659	+	2	4433650	3	2	4433650	4433659	10
677	chr2L	4433799	4433913	+	33	4433860	3147	960	4433835	4433892	58
678	chr2L	4434035	4434065	+	2	4434036	14	13	4434036	4434036	1
679	chr2L	4434162	4434164	+	2	4434164	38	22	4434163	4434164	2
680	chr2L	4434367	4434529	+	64	4434416	18226	2940	4434412	4434460	49
681	chr2L	4434628	4434638	+	4	4434638	135	77	4434636	4434638	3
682	chr2L	4442310	4442476	+	42	4442334	2200	225	4442332	4442453	122
683	chr2L	4444423	4444451	+	3	4444424	4	2	4444424	4444451	28
684	chr2L	4444713	4444808	+	15	4444752	642	347	4444729	4444778	50
685	chr2L	4447437	4447456	+	2	4447438	3	2	4447438	4447456	19
686	chr2L	4448628	4448724	+	16	4448722	562	113	4448663	4448722	60
687	chr2L	4454430	4454477	+	6	4454473	139	41	4454442	4454477	36
688	chr2L	4454570	4454928	+	78	4454673	4312	851	4454626	4454825	200
689	chr2L	4458906	4458942	+	6	4458920	103	36	4458909	4458942	34
690	chr2L	4459738	4459806	+	8	4459739	237	61	4459739	4459803	65
691	chr2L	4459870	4459956	+	11	4459871	271	60	4459871	4459928	58
692	chr2L	4462449	4462611	+	12	4462491	23	4	4462478	4462573	96
693	chr2L	4463559	4463838	+	28	4463762	627	70	4463614	4463803	190
694	chr2L	4465176	4465180	+	2	4465177	95	53	4465177	4465180	4
695	chr2L	4619642	4619680	+	10	4619652	120	27	4619643	4619674	32
696	chr2L	4641273	4641278	+	3	4641277	70	33	4641274	4641278	5
697	chr2L	4642965	4642969	+	2	4642966	24	12	4642966	4642969	4
698	chr2L	4682628	4682882	+	67	4682716	7384	1698	4682716	4682769	54
699	chr2L	4682941	4683035	+	5	4683001	22	12	4682979	4683008	30
700	chr2L	4684951	4685018	+	5	4684952	109	104	4684952	4684952	1
701	chr2L	4740343	4740428	+	28	4740370	3225	1247	4740356	4740415	60
702	chr2L	4759242	4759308	+	7	4759276	72	27	4759243	4759279	37
703	chr2L	4761663	4761669	+	2	4761664	36	23	4761664	4761669	6
704	chr2L	4762818	4763068	+	67	4762911	25923	12271	4762880	4762912	33
705	chr2L	4763125	4763158	+	4	4763158	103	45	4763137	4763158	22
706	chr2L	4794505	4794514	+	2	4794506	42	30	4794506	4794514	9
707	chr2L	4794564	4794667	+	8	4794565	173	41	4794565	4794661	97
708	chr2L	4796953	4796978	+	4	4796959	100	54	4796954	4796978	25
709	chr2L	4813010	4813014	+	2	4813014	210	185	4813011	4813014	4
710	chr2L	4827605	4827617	+	4	4827616	16	9	4827606	4827616	11
711	chr2L	4827922	4827965	+	7	4827930	22	7	4827923	4827965	43
712	chr2L	4830767	4830797	+	5	4830792	91	23	4830768	4830797	30
713	chr2L	4834637	4834699	+	7	4834645	221	53	4834638	4834656	19
714	chr2L	4838291	4838474	+	31	4838346	1014	218	4838342	4838446	105
715	chr2L	4838988	4838989	+	1	4838989	78	78	4838989	4838989	1
716	chr2L	4839048	4839065	+	2	4839049	5	3	4839049	4839065	17
717	chr2L	4839276	4839278	+	2	4839278	4	3	4839277	4839278	2
718	chr2L	4847729	4847862	+	32	4847788	2159	295	4847766	4847830	65
719	chr2L	4848531	4848537	+	2	4848532	2	1	4848532	4848537	6
720	chr2L	4850635	4850691	+	14	4850674	894	329	4850640	4850678	39
721	chr2L	4850904	4850907	+	2	4850905	3	2	4850905	4850907	3
722	chr2L	4882554	4882601	+	8	4882573	195	54	4882569	4882601	33
