cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
420	chr2L	1200210	1200237	+	4	1200211	310	186	1200211	1200228	18
421	chr2L	1200830	1200834	+	2	1200831	179	147	1200831	1200834	4
422	chr2L	1219494	1219536	+	5	1219509	82	37	1219495	1219536	42
423	chr2L	1236288	1236331	+	5	1236299	144	46	1236289	1236331	43
424	chr2L	1236482	1236591	+	14	1236562	274	63	1236483	1236571	89
425	chr2L	1239959	1240049	+	10	1240038	350	158	1240002	1240042	41
426	chr2L	1241373	1241374	+	1	1241374	50	50	1241374	1241374	1
427	chr2L	1245398	1245403	+	3	1245401	45	22	1245399	1245403	5
428	chr2L	1246337	1246357	+	4	1246357	55	18	1246338	1246357	20
429	chr2L	1256379	1256442	+	10	1256403	809	421	1256403	1256430	28
430	chr2L	1287059	1287091	+	4	1287060	45	14	1287060	1287091	32
431	chr2L	1325493	1325526	+	8	1325508	192	35	1325498	1325526	29
432	chr2L	1334099	1334247	+	38	1334163	3212	581	1334127	1334202	76
433	chr2L	1341605	1341611	+	2	1341606	22	12	1341606	1341611	6
434	chr2L	1341651	1341669	+	4	1341656	144	103	1341652	1341662	11
435	chr2L	1344376	1344679	+	96	1344465	28682	20727	1344464	1344468	5
436	chr2L	1344879	1344881	+	2	1344880	34	26	1344880	1344881	2
437	chr2L	1352427	1352457	+	4	1352457	47	15	1352428	1352457	30
438	chr2L	1366782	1366790	+	3	1366783	129	68	1366783	1366786	4
439	chr2L	1367960	1368477	+	130	1368099	5769	401	1368089	1368358	270
440	chr2L	1368702	1368780	+	5	1368730	111	36	1368703	1368780	78
441	chr2L	1369418	1369473	+	6	1369463	111	31	1369429	1369473	45
442	chr2L	1381075	1381135	+	9	1381106	19	7	1381094	1381135	42
443	chr2L	1391289	1391317	+	5	1391305	194	89	1391290	1391317	28
444	chr2L	1396440	1396466	+	3	1396460	32	14	1396441	1396466	26
445	chr2L	1398324	1398339	+	3	1398325	41	17	1398325	1398339	15
446	chr2L	1414307	1414308	+	1	1414308	149	149	1414308	1414308	1
447	chr2L	1414445	1414467	+	2	1414446	41	27	1414446	1414467	22
448	chr2L	1426912	1426949	+	4	1426922	50	15	1426913	1426949	37
449	chr2L	1428472	1428531	+	6	1428488	8	2	1428473	1428531	59
450	chr2L	1442572	1442670	+	22	1442594	43	6	1442594	1442664	71
451	chr2L	1442725	1442781	+	5	1442726	80	68	1442726	1442731	6
452	chr2L	1458231	1458238	+	2	1458238	56	38	1458232	1458238	7
453	chr2L	1468033	1468051	+	4	1468034	63	19	1468034	1468051	18
454	chr2L	1468220	1468236	+	2	1468236	46	35	1468221	1468236	16
455	chr2L	1468535	1468545	+	2	1468536	27	16	1468536	1468545	10
456	chr2L	1468595	1468671	+	15	1468633	642	147	1468625	1468658	34
457	chr2L	1471210	1471266	+	10	1471235	263	60	1471211	1471266	56
458	chr2L	1475519	1475534	+	3	1475534	50	24	1475520	1475534	15
459	chr2L	1493000	1493043	+	3	1493040	118	74	1493001	1493043	43
460	chr2L	1493187	1493219	+	2	1493219	27	14	1493188	1493219	32
461	chr2L	1495530	1495541	+	2	1495541	30	19	1495531	1495541	11
462	chr2L	1495594	1495624	+	3	1495624	116	71	1495595	1495624	30
463	chr2L	1496484	1496488	+	2	1496485	108	86	1496485	1496488	4
464	chr2L	1497937	1498002	+	3	1497938	105	65	1497938	1498002	65
465	chr2L	1498249	1498253	+	2	1498250	62	52	1498250	1498253	4
466	chr2L	1500150	1500181	+	3	1500154	38	15	1500151	1500181	31
467	chr2L	1500765	1500772	+	2	1500772	27	15	1500766	1500772	7
468	chr2L	1510317	1510367	+	8	1510341	473	241	1510326	1510358	33
469	chr2L	1510893	1510913	+	3	1510913	45	18	1510894	1510913	20
470	chr2L	1517171	1517207	+	3	1517207	68	37	1517172	1517207	36
471	chr2L	1517249	1517269	+	3	1517269	59	30	1517250	1517269	20
472	chr2L	1528884	1528962	+	9	1528923	355	142	1528923	1528961	39
473	chr2L	1537230	1537272	+	4	1537272	61	31	1537231	1537272	42
474	chr2L	1548915	1548920	+	3	1548916	40	15	1548916	1548920	5
475	chr2L	1610436	1610499	+	6	1610476	139	59	1610437	1610499	63
476	chr2L	1611010	1611015	+	2	1611015	29	19	1611011	1611015	5
477	chr2L	1611121	1611170	+	4	1611147	71	25	1611122	1611170	49
478	chr2L	1611388	1611454	+	16	1611412	523	172	1611406	1611429	24
479	chr2L	1611631	1611801	+	31	1611723	1784	221	1611696	1611763	68
480	chr2L	1612096	1612157	+	14	1612097	486	108	1612097	1612157	61
481	chr2L	1624950	1624954	+	2	1624951	23	13	1624951	1624954	4
482	chr2L	1625014	1625015	+	1	1625015	55	55	1625015	1625015	1
483	chr2L	1649878	1649889	+	3	1649889	41	20	1649879	1649889	11
484	chr2L	1651225	1651264	+	6	1651260	2242	2083	1651260	1651260	1
485	chr2L	1651631	1651725	+	8	1651636	34	12	1651632	1651721	90
486	chr2L	1651847	1651944	+	6	1651848	28	10	1651848	1651944	97
487	chr2L	1677977	1678010	+	4	1677998	57	18	1677978	1678010	33
488	chr2L	1687460	1687565	+	14	1687550	43	7	1687466	1687550	85
489	chr2L	1690022	1690168	+	22	1690104	726	469	1690057	1690104	48
490	chr2L	1690221	1690240	+	4	1690240	24	10	1690222	1690240	19
491	chr2L	1693349	1693396	+	9	1693353	335	72	1693350	1693372	23
492	chr2L	1693872	1693910	+	4	1693886	60	19	1693873	1693910	38
493	chr2L	1694620	1694651	+	4	1694625	100	60	1694621	1694651	31
494	chr2L	1696703	1696734	+	2	1696704	18	16	1696704	1696734	31
495	chr2L	1697198	1697229	+	3	1697229	37	18	1697199	1697229	31
496	chr2L	1704884	1704978	+	18	1704916	233	59	1704902	1704961	60
497	chr2L	1705131	1705208	+	6	1705186	112	31	1705132	1705208	77
498	chr2L	1710441	1710523	+	26	1710468	1494	243	1710451	1710514	64
499	chr2L	1710569	1710592	+	3	1710587	31	17	1710570	1710592	23
500	chr2L	1712061	1712204	+	18	1712130	573	127	1712104	1712187	84
501	chr2L	1726436	1726520	+	7	1726484	135	37	1726437	1726520	84
502	chr2L	1728733	1728807	+	14	1728794	347	90	1728737	1728794	58
503	chr2L	1729009	1729042	+	2	1729010	23	12	1729010	1729042	33
504	chr2L	1729777	1729959	+	33	1729917	1507	523	1729838	1729920	83
505	chr2L	1730094	1730208	+	10	1730185	205	40	1730095	1730185	91
506	chr2L	1730385	1730516	+	8	1730413	156	47	1730389	1730504	116
507	chr2L	1730565	1730756	+	18	1730574	477	76	1730574	1730728	155
508	chr2L	1737461	1737470	+	8	1737469	710	479	1737465	1737469	5
509	chr2L	1752244	1752514	+	45	1752399	1190	108	1752305	1752450	146
510	chr2L	1755399	1755458	+	14	1755435	447	121	1755426	1755455	30
511	chr2L	1769646	1769651	+	2	1769647	22	12	1769647	1769651	5
512	chr2L	1777679	1777703	+	2	1777703	21	11	1777680	1777703	24
513	chr2L	1784595	1784619	+	2	1784619	31	19	1784596	1784619	24
514	chr2L	1788381	1788392	+	2	1788392	27	17	1788382	1788392	11
515	chr2L	1793990	1794020	+	2	1794020	52	42	1793991	1794020	30
516	chr2L	1820748	1820783	+	3	1820751	58	27	1820749	1820783	35
517	chr2L	1820899	1820909	+	2	1820900	21	11	1820900	1820909	10
518	chr2L	1825490	1825524	+	4	1825519	85	50	1825491	1825524	34
519	chr2L	1828193	1828198	+	2	1828198	31	18	1828194	1828198	5
520	chr2L	1828580	1828596	+	2	1828581	34	21	1828581	1828596	16
521	chr2L	1828966	1829016	+	9	1829014	312	143	1828973	1829014	42
522	chr2L	1835122	1835127	+	2	1835123	23	13	1835123	1835127	5
523	chr2L	1842791	1842835	+	6	1842827	102	30	1842792	1842827	36
524	chr2L	1842897	1842899	+	2	1842898	22	11	1842898	1842899	2
525	chr2L	1846603	1846638	+	2	1846604	47	36	1846604	1846638	35
526	chr2L	1855516	1855550	+	5	1855520	116	43	1855517	1855550	34
527	chr2L	1869751	1869911	+	35	1869853	4228	3101	1869853	1869856	4
528	chr2L	1872628	1872700	+	15	1872689	366	105	1872666	1872699	34
529	chr2L	1875384	1875406	+	3	1875385	66	37	1875385	1875406	22
530	chr2L	1884567	1884747	+	49	1884685	4634	1829	1884624	1884685	62
531	chr2L	1884812	1884840	+	2	1884813	23	12	1884813	1884840	28
532	chr2L	1884998	1885030	+	3	1884999	47	21	1884999	1885030	32
533	chr2L	1911743	1911744	+	1	1911744	62	62	1911744	1911744	1
534	chr2L	1936311	1936396	+	14	1936366	456	148	1936338	1936393	56
535	chr2L	1942393	1942433	+	3	1942433	31	11	1942394	1942433	40
536	chr2L	1945456	1945511	+	3	1945511	42	16	1945457	1945511	55
537	chr2L	1949208	1949220	+	3	1949220	99	67	1949209	1949220	12
538	chr2L	1951892	1951980	+	13	1951925	672	142	1951901	1951944	44
539	chr2L	1954383	1954393	+	3	1954387	51	31	1954384	1954393	10
540	chr2L	1970184	1970218	+	2	1970185	55	43	1970185	1970218	34
541	chr2L	1970589	1970651	+	4	1970621	50	18	1970590	1970651	62
542	chr2L	1970829	1970832	+	2	1970832	26	16	1970830	1970832	3
543	chr2L	1973442	1973523	+	10	1973492	227	64	1973452	1973492	41
544	chr2L	1973903	1973925	+	4	1973923	12	5	1973919	1973925	7
545	chr2L	1974005	1974010	+	2	1974010	24	21	1974006	1974010	5
546	chr2L	1974074	1974235	+	27	1974119	1791	282	1974099	1974152	54
547	chr2L	1974281	1974342	+	4	1974282	54	23	1974282	1974342	61
548	chr2L	1974458	1974483	+	2	1974483	46	25	1974459	1974483	25
549	chr2L	1980538	1980576	+	3	1980576	60	28	1980539	1980576	38
550	chr2L	1981155	1981373	+	67	1981270	2586	302	1981233	1981345	113
551	chr2L	1981543	1981643	+	10	1981629	192	34	1981561	1981643	83
552	chr2L	1982170	1982273	+	27	1982219	1540	495	1982210	1982233	24
553	chr2L	1982313	1982384	+	7	1982336	169	70	1982314	1982359	46
554	chr2L	1982594	1982603	+	2	1982595	42	29	1982595	1982603	9
555	chr2L	1982803	1982836	+	2	1982804	6	4	1982804	1982836	33
556	chr2L	1983853	1983857	+	2	1983857	21	11	1983854	1983857	4
557	chr2L	1983903	1983908	+	2	1983904	61	51	1983904	1983908	5
558	chr2L	1984004	1984070	+	4	1984067	69	34	1984005	1984070	66
559	chr2L	1985283	1985304	+	4	1985286	54	20	1985284	1985304	21
560	chr2L	1988118	1988119	+	1	1988119	65	65	1988119	1988119	1
561	chr2L	1988250	1988414	+	37	1988292	5234	3054	1988286	1988319	34
562	chr2L	1988471	1988501	+	4	1988472	75	37	1988472	1988501	30
563	chr2L	2000004	2000036	+	5	2000029	17	6	2000005	2000036	32
564	chr2L	2007634	2007657	+	2	2007635	44	24	2007635	2007657	23
565	chr2L	2009827	2009857	+	5	2009857	87	37	2009828	2009857	30
566	chr2L	2023980	2024054	+	17	2024000	1069	253	2024000	2024032	33
567	chr2L	2027152	2027156	+	2	2027156	54	40	2027153	2027156	4
568	chr2L	2029516	2029519	+	2	2029519	71	48	2029517	2029519	3
569	chr2L	2037697	2037793	+	22	2037711	356	86	2037711	2037781	71
570	chr2L	2039035	2039046	+	5	2039040	242	99	2039036	2039046	11
571	chr2L	2039919	2039975	+	5	2039922	80	18	2039920	2039975	56
572	chr2L	2040277	2040294	+	3	2040278	45	16	2040278	2040294	17
573	chr2L	2040875	2040950	+	8	2040944	286	154	2040906	2040944	39
574	chr2L	2041025	2041045	+	3	2041030	57	25	2041026	2041045	20
575	chr2L	2045457	2045572	+	19	2045521	825	156	2045503	2045538	36
576	chr2L	2079920	2080061	+	33	2079957	2298	390	2079957	2080008	52
577	chr2L	2080235	2080293	+	3	2080269	54	28	2080236	2080293	58
578	chr2L	2080445	2080476	+	2	2080446	50	39	2080446	2080476	31
579	chr2L	2080697	2080736	+	3	2080736	65	39	2080698	2080736	39
580	chr2L	2081594	2081596	+	2	2081595	54	37	2081595	2081596	2
581	chr2L	2081809	2081815	+	2	2081810	113	100	2081810	2081815	6
582	chr2L	2083286	2083408	+	30	2083337	508	85	2083311	2083359	49
583	chr2L	2083769	2083915	+	19	2083844	565	81	2083811	2083899	89
584	chr2L	2109653	2109724	+	3	2109684	72	33	2109654	2109724	71
585	chr2L	2130779	2130960	+	26	2130817	2162	1187	2130817	2130882	66
586	chr2L	2136202	2136279	+	4	2136279	56	25	2136203	2136279	77
587	chr2L	2144828	2144856	+	2	2144829	22	11	2144829	2144856	28
588	chr2L	2146265	2146303	+	2	2146266	27	14	2146266	2146303	38
589	chr2L	2146553	2146601	+	6	2146570	202	118	2146570	2146597	28
590	chr2L	2147346	2147393	+	11	2147369	212	60	2147352	2147387	36
591	chr2L	2147502	2147691	+	40	2147620	1538	169	2147548	2147669	122
592	chr2L	2147788	2147856	+	6	2147798	142	36	2147789	2147826	38
593	chr2L	2149445	2149448	+	2	2149448	36	19	2149446	2149448	3
594	chr2L	2150862	2150902	+	5	2150871	112	34	2150863	2150902	40
595	chr2L	2150979	2150998	+	2	2150980	48	38	2150980	2150998	19
596	chr2L	2151239	2151319	+	13	2151265	303	61	2151240	2151306	67
597	chr2L	2151740	2152118	+	87	2151924	3864	465	2151771	2151952	182
598	chr2L	2152190	2152216	+	2	2152216	25	14	2152191	2152216	26
599	chr2L	2154623	2154628	+	2	2154624	26	13	2154624	2154628	5
600	chr2L	2154827	2154839	+	2	2154839	33	23	2154828	2154839	12
601	chr2L	2155436	2155489	+	6	2155437	49	11	2155437	2155489	53
602	chr2L	2155803	2156037	+	25	2155908	728	82	2155833	2155977	145
603	chr2L	2160635	2160653	+	2	2160653	6	5	2160636	2160653	18
604	chr2L	2188142	2188232	+	13	2188155	327	110	2188155	2188224	70
605	chr2L	2190312	2190435	+	20	2190425	1187	219	2190350	2190425	76
606	chr2L	2212323	2212356	+	2	2212324	23	13	2212324	2212356	33
607	chr2L	2213554	2213589	+	4	2213581	59	18	2213555	2213589	35
608	chr2L	2213730	2213736	+	2	2213736	30	17	2213731	2213736	6
609	chr2L	2213974	2213996	+	2	2213975	24	13	2213975	2213996	22
610	chr2L	2214230	2214303	+	9	2214262	169	61	2214262	2214300	39
611	chr2L	2217033	2217092	+	3	2217092	58	30	2217034	2217092	59
612	chr2L	2217140	2217188	+	3	2217166	8	4	2217141	2217188	48
613	chr2L	2217236	2217377	+	10	2217250	344	230	2217250	2217290	41
614	chr2L	2220718	2220805	+	11	2220780	286	109	2220722	2220800	79
615	chr2L	2221866	2221959	+	16	2221913	667	144	2221904	2221933	30
616	chr2L	2222089	2222195	+	13	2222154	409	77	2222090	2222195	106
617	chr2L	2222249	2222276	+	2	2222250	19	17	2222250	2222276	27
618	chr2L	2222633	2222689	+	17	2222671	227	77	2222639	2222676	38
619	chr2L	2222946	2222957	+	3	2222947	78	48	2222947	2222957	11
620	chr2L	2223178	2223183	+	4	2223180	76	68	2223180	2223180	1
621	chr2L	2223240	2223264	+	3	2223241	11	6	2223241	2223264	24
622	chr2L	2223445	2223447	+	2	2223446	6	4	2223446	2223447	2
623	chr2L	2224698	2224763	+	9	2224699	267	61	2224699	2224763	65
624	chr2L	2226361	2226391	+	8	2226362	91	46	2226362	2226387	26
625	chr2L	2226444	2226636	+	35	2226523	1260	430	2226523	2226575	53
626	chr2L	2226707	2226815	+	7	2226801	68	26	2226758	2226802	45
627	chr2L	2226896	2227084	+	29	2226982	916	145	2226925	2227038	114
628	chr2L	2227125	2227135	+	3	2227135	38	21	2227126	2227135	10
629	chr2L	2228534	2228542	+	2	2228535	44	28	2228535	2228542	8
630	chr2L	2228890	2228916	+	4	2228908	61	23	2228891	2228916	26
631	chr2L	2229071	2229155	+	20	2229103	169	43	2229096	2229148	53
632	chr2L	2229462	2229466	+	2	2229463	36	32	2229463	2229466	4
633	chr2L	2229687	2229692	+	2	2229688	5	4	2229688	2229692	5
634	chr2L	2229749	2229787	+	5	2229784	82	31	2229781	2229787	7
635	chr2L	2230659	2230751	+	7	2230747	132	38	2230660	2230747	88
636	chr2L	2233311	2233373	+	9	2233360	222	51	2233312	2233373	62
637	chr2L	2233570	2233604	+	2	2233604	37	24	2233571	2233604	34
638	chr2L	2236161	2236334	+	28	2236319	1334	235	2236260	2236329	70
639	chr2L	2236377	2236405	+	2	2236405	46	34	2236378	2236405	28
640	chr2L	2243689	2243732	+	8	2243722	220	129	2243696	2243727	32
641	chr2L	2243821	2243858	+	9	2243853	215	55	2243822	2243854	33
642	chr2L	2243996	2244029	+	3	2244014	57	24	2243997	2244029	33
643	chr2L	2244642	2244647	+	2	2244647	117	105	2244643	2244647	5
644	chr2L	2244704	2244739	+	4	2244706	278	240	2244706	2244706	1
645	chr2L	2244798	2244861	+	8	2244856	190	65	2244799	2244859	61
646	chr2L	2245202	2245395	+	61	2245327	5267	903	2245266	2245339	74
647	chr2L	2262117	2262183	+	12	2262159	358	81	2262123	2262159	37
648	chr2L	2263387	2263687	+	78	2263498	12836	2344	2263490	2263542	53
649	chr2L	2263866	2263888	+	2	2263888	25	13	2263867	2263888	22
650	chr2L	2264225	2264228	+	2	2264228	10	8	2264226	2264228	3
651	chr2L	2268617	2268723	+	20	2268677	1269	347	2268648	2268680	33
652	chr2L	2289416	2289421	+	2	2289421	24	13	2289417	2289421	5
653	chr2L	2290768	2290779	+	2	2290779	29	18	2290769	2290779	11
654	chr2L	2300015	2300216	+	59	2300096	20382	7904	2300092	2300099	8
655	chr2L	2300394	2300400	+	3	2300400	33	12	2300395	2300400	6
656	chr2L	2302881	2302919	+	7	2302901	212	74	2302882	2302917	36
657	chr2L	2307938	2307945	+	4	2307941	32	18	2307941	2307945	5
658	chr2L	2311041	2311060	+	6	2311051	133	40	2311048	2311057	10
659	chr2L	2311384	2311387	+	2	2311387	81	71	2311385	2311387	3
660	chr2L	2311512	2311609	+	17	2311597	633	175	2311555	2311597	43
661	chr2L	2322898	2322901	+	2	2322901	77	59	2322899	2322901	3
662	chr2L	2333671	2333789	+	10	2333761	169	39	2333690	2333773	84
663	chr2L	2338322	2338389	+	7	2338367	129	36	2338323	2338389	67
664	chr2L	2357560	2357706	+	19	2357661	918	141	2357589	2357706	118
665	chr2L	2363924	2363947	+	2	2363947	31	17	2363925	2363947	23
666	chr2L	2365317	2365396	+	22	2365357	665	132	2365344	2365388	45
667	chr2L	2367722	2367802	+	19	2367767	481	77	2367725	2367798	74
668	chr2L	2374689	2374718	+	2	2374718	26	18	2374690	2374718	29
669	chr2L	2374914	2374938	+	3	2374938	55	20	2374915	2374938	24
670	chr2L	2375880	2375883	+	2	2375881	42	36	2375881	2375883	3
671	chr2L	2376119	2376176	+	9	2376169	40	12	2376125	2376176	52
672	chr2L	2381079	2381187	+	15	2381096	259	76	2381089	2381180	92
673	chr2L	2387346	2387429	+	7	2387378	300	94	2387347	2387403	57
674	chr2L	2391595	2391599	+	3	2391596	56	25	2391596	2391599	4
675	chr2L	2391659	2391666	+	2	2391660	44	29	2391660	2391666	7
676	chr2L	2395311	2395387	+	11	2395318	229	51	2395315	2395380	66
677	chr2L	2400756	2400761	+	2	2400761	42	25	2400757	2400761	5
678	chr2L	2401331	2401372	+	8	2401360	309	75	2401336	2401372	37
679	chr2L	2412839	2412931	+	8	2412931	353	132	2412867	2412931	65
680	chr2L	2414669	2414685	+	3	2414685	36	15	2414670	2414685	16
681	chr2L	2420824	2420844	+	4	2420834	69	34	2420825	2420838	14
682	chr2L	2421889	2421996	+	15	2421913	565	222	2421913	2421976	64
683	chr2L	2451225	2451245	+	7	2451241	160	102	2451230	2451241	12
684	chr2L	2452383	2452412	+	2	2452384	10	5	2452384	2452412	29
685	chr2L	2454737	2454739	+	2	2454739	36	32	2454738	2454739	2
686	chr2L	2489835	2489905	+	4	2489905	56	21	2489836	2489905	70
687	chr2L	2492867	2492966	+	17	2492955	1100	740	2492932	2492955	24
688	chr2L	2507276	2507327	+	4	2507277	43	16	2507277	2507327	51
689	chr2L	2507525	2507534	+	2	2507526	21	11	2507526	2507534	9
690	chr2L	2511973	2512051	+	7	2511974	126	29	2511974	2512045	72
691	chr2L	2517303	2517315	+	3	2517315	26	11	2517304	2517315	12
692	chr2L	2542873	2542948	+	5	2542874	84	24	2542874	2542948	75
693	chr2L	2551258	2551279	+	4	2551277	46	16	2551259	2551279	21
694	chr2L	2551862	2551930	+	3	2551891	38	14	2551863	2551930	68
695	chr2L	2552286	2552297	+	2	2552297	46	25	2552287	2552297	11
696	chr2L	2552450	2552455	+	2	2552451	78	67	2552451	2552455	5
697	chr2L	2564239	2564324	+	12	2564314	304	83	2564251	2564324	74
698	chr2L	2564708	2564709	+	1	2564709	59	59	2564709	2564709	1
699	chr2L	2577522	2577542	+	3	2577542	16	14	2577526	2577542	17
700	chr2L	2577679	2577696	+	3	2577695	36	33	2577695	2577695	1
701	chr2L	2579389	2579395	+	2	2579395	24	13	2579390	2579395	6
702	chr2L	2579469	2579475	+	2	2579475	31	16	2579470	2579475	6
703	chr2L	2580027	2580034	+	2	2580034	71	36	2580028	2580034	7
704	chr2L	2580137	2580173	+	4	2580162	87	41	2580138	2580173	36
705	chr2L	2580261	2580363	+	43	2580322	3138	633	2580286	2580339	54
706	chr2L	2580417	2580455	+	7	2580418	85	40	2580418	2580455	38
707	chr2L	2583033	2583101	+	7	2583056	213	83	2583034	2583090	57
708	chr2L	2583171	2583198	+	2	2583198	33	18	2583172	2583198	27
709	chr2L	2590681	2590703	+	2	2590703	23	12	2590682	2590703	22
710	chr2L	2591853	2592021	+	24	2591967	457	68	2591900	2591989	90
711	chr2L	2592116	2592117	+	1	2592117	92	92	2592117	2592117	1
712	chr2L	2597784	2597807	+	4	2597791	47	14	2597785	2597807	23
713	chr2L	2603702	2603752	+	6	2603728	133	55	2603713	2603745	33
714	chr2L	2604098	2604165	+	4	2604127	51	18	2604099	2604165	67
715	chr2L	2604493	2604497	+	3	2604494	61	27	2604494	2604497	4
716	chr2L	2609769	2609801	+	4	2609772	104	40	2609770	2609801	32
717	chr2L	2609897	2610245	+	71	2610087	7079	1036	2610061	2610173	113
718	chr2L	2610338	2610407	+	7	2610394	192	68	2610339	2610395	57
719	chr2L	2610537	2610539	+	2	2610539	41	22	2610538	2610539	2
720	chr2L	2611055	2611059	+	4	2611057	421	198	2611057	2611058	2
721	chr2L	2624423	2624490	+	8	2624490	259	56	2624424	2624490	67
722	chr2L	2642472	2642498	+	3	2642482	48	24	2642473	2642498	26
723	chr2L	2645996	2646065	+	11	2646039	50	21	2646009	2646039	31
724	chr2L	2647151	2647178	+	5	2647159	118	44	2647152	2647178	27
725	chr2L	2647373	2647455	+	9	2647374	146	24	2647374	2647455	82
726	chr2L	2647828	2647951	+	29	2647887	1661	407	2647868	2647911	44
727	chr2L	2653059	2653359	+	102	2653186	13516	3288	2653149	2653293	145
728	chr2L	2653436	2653513	+	4	2653455	70	36	2653437	2653513	77
729	chr2L	2655286	2655441	+	64	2655369	11398	1943	2655341	2655383	43
730	chr2L	2655616	2655681	+	6	2655644	95	28	2655617	2655672	56
731	chr2L	2655843	2655856	+	3	2655854	7	3	2655844	2655856	13
732	chr2L	2658263	2658309	+	8	2658291	214	75	2658268	2658309	42
733	chr2L	2658389	2658457	+	10	2658392	277	83	2658392	2658441	50
734	chr2L	2665021	2665145	+	18	2665094	112	16	2665076	2665145	70
