consensus.cluster	chr	start	end	strand	tpm
755	chr2L	3408661	3408733	+	69
756	chr2L	3410523	3410680	+	33819
757	chr2L	3413769	3413807	+	706
758	chr2L	3416350	3416447	+	315
759	chr2L	3416628	3416911	+	26469
760	chr2L	3417109	3417111	+	106
761	chr2L	3417193	3417276	+	197
762	chr2L	3417551	3417601	+	86
763	chr2L	3444940	3444955	+	79
764	chr2L	3446220	3446248	+	425
765	chr2L	3446597	3446633	+	72
766	chr2L	3449666	3449972	+	6268
767	chr2L	3450024	3450028	+	75
768	chr2L	3450076	3450117	+	224
769	chr2L	3450376	3450377	+	54
770	chr2L	3450696	3450809	+	838
771	chr2L	3450943	3451070	+	161
772	chr2L	3451240	3451340	+	181
773	chr2L	3452451	3452613	+	2277
774	chr2L	3452808	3452861	+	142
775	chr2L	3453188	3453405	+	3738
776	chr2L	3457305	3457420	+	361
777	chr2L	3457513	3457604	+	319
778	chr2L	3463436	3463470	+	110
779	chr2L	3464931	3464970	+	50
780	chr2L	3465481	3465510	+	126
781	chr2L	3466078	3466423	+	18468
782	chr2L	3466784	3466865	+	166
783	chr2L	3468468	3468520	+	58
784	chr2L	3470083	3470228	+	2530
785	chr2L	3470298	3470352	+	81
786	chr2L	3471874	3471894	+	107
787	chr2L	3474396	3474660	+	4500
788	chr2L	3474729	3474755	+	91
789	chr2L	3478432	3478438	+	6011
790	chr2L	3478895	3478971	+	73
791	chr2L	3479718	3479805	+	233
792	chr2L	3492739	3492802	+	80
793	chr2L	3495328	3495426	+	239
794	chr2L	3512639	3512678	+	154
795	chr2L	3514842	3514937	+	2378
796	chr2L	3515382	3515419	+	135
797	chr2L	3515936	3516045	+	122
798	chr2L	3519442	3519478	+	192
799	chr2L	3520181	3520328	+	3911
800	chr2L	3520439	3520463	+	61
801	chr2L	3520514	3520519	+	163
802	chr2L	3520591	3520625	+	68
803	chr2L	3520874	3521030	+	373
804	chr2L	3525132	3525138	+	249
805	chr2L	3537723	3537843	+	8945
806	chr2L	3538011	3538051	+	195
807	chr2L	3539248	3539251	+	111
808	chr2L	3551451	3551594	+	539
809	chr2L	3561960	3562046	+	600
810	chr2L	3573678	3573725	+	205
811	chr2L	3576221	3576391	+	1030
812	chr2L	3581617	3581687	+	189
813	chr2L	3603200	3603205	+	108
814	chr2L	3603397	3603436	+	134
815	chr2L	3619262	3619267	+	249
816	chr2L	3629134	3629178	+	85
817	chr2L	3635076	3635123	+	117
818	chr2L	3689288	3689382	+	340
819	chr2L	3701285	3701292	+	211
820	chr2L	3701795	3701834	+	55
821	chr2L	3703644	3703645	+	186
822	chr2L	3713297	3713443	+	1566
823	chr2L	3714689	3714724	+	150
824	chr2L	3714849	3714860	+	63
825	chr2L	3718186	3718187	+	142
826	chr2L	3721582	3721640	+	126
827	chr2L	3723169	3723229	+	919
828	chr2L	3723632	3723633	+	75
829	chr2L	3726439	3726489	+	315
830	chr2L	3749158	3749167	+	370
831	chr2L	3750080	3750256	+	820
832	chr2L	3751534	3751539	+	51
833	chr2L	3758171	3758232	+	95
834	chr2L	3771705	3771708	+	398
835	chr2L	3772340	3772345	+	63
836	chr2L	3784338	3784443	+	535
837	chr2L	3784872	3785027	+	4375
838	chr2L	3785690	3785816	+	1986
839	chr2L	3787052	3787180	+	5202
840	chr2L	3803406	3803486	+	192
841	chr2L	3805683	3805688	+	167
842	chr2L	3817693	3817793	+	675
843	chr2L	3818370	3818371	+	72
844	chr2L	3819901	3819909	+	71
845	chr2L	3836841	3836842	+	102
846	chr2L	3862616	3862836	+	39937
847	chr2L	3863039	3863193	+	645
848	chr2L	3863434	3863554	+	498
849	chr2L	3863595	3863767	+	597
850	chr2L	3864539	3864569	+	151
851	chr2L	3864689	3864733	+	207
852	chr2L	3865227	3865255	+	118
853	chr2L	3867702	3867761	+	2583
854	chr2L	3868373	3868435	+	152
855	chr2L	3869996	3870190	+	21211
856	chr2L	3870240	3870280	+	79
857	chr2L	3870599	3870613	+	133
858	chr2L	3870789	3870796	+	83
859	chr2L	3872052	3872163	+	159
860	chr2L	3955727	3955778	+	150
861	chr2L	3970952	3970973	+	122
862	chr2L	3990093	3990120	+	336
863	chr2L	4004056	4004070	+	64
864	chr2L	4004935	4004987	+	429
865	chr2L	4006034	4006120	+	719
866	chr2L	4022015	4022038	+	97
867	chr2L	4031378	4031385	+	1630
868	chr2L	4097228	4097231	+	135
869	chr2L	4121702	4121704	+	403
870	chr2L	4134277	4134357	+	135
871	chr2L	4138759	4138817	+	837
872	chr2L	4149203	4149523	+	81493
873	chr2L	4149598	4149881	+	2440
874	chr2L	4149948	4150030	+	348
875	chr2L	4150382	4150441	+	62
876	chr2L	4150828	4150862	+	62
877	chr2L	4187538	4187577	+	188
878	chr2L	4188103	4188107	+	175
879	chr2L	4188763	4188917	+	223
880	chr2L	4190577	4190648	+	104
881	chr2L	4190742	4190777	+	91
882	chr2L	4194007	4194180	+	368
883	chr2L	4227635	4227752	+	54348
884	chr2L	4227825	4227928	+	614
885	chr2L	4228028	4228250	+	844
886	chr2L	4228669	4228688	+	51
887	chr2L	4231997	4232063	+	122
888	chr2L	4239995	4240017	+	61
889	chr2L	4240575	4240612	+	59
890	chr2L	4241051	4241143	+	468
891	chr2L	4242848	4242909	+	221
892	chr2L	4248677	4248790	+	136
893	chr2L	4249776	4249836	+	193
894	chr2L	4257031	4257088	+	182
895	chr2L	4257271	4257414	+	262
896	chr2L	4257509	4257738	+	51965
897	chr2L	4278285	4278399	+	561
898	chr2L	4279688	4279769	+	1099
899	chr2L	4320585	4320665	+	602
900	chr2L	4324246	4324253	+	56
901	chr2L	4324432	4324671	+	4000
902	chr2L	4329175	4329230	+	66
903	chr2L	4331348	4331420	+	102
904	chr2L	4333902	4333934	+	1524
905	chr2L	4350879	4350896	+	238
906	chr2L	4351221	4351263	+	159
907	chr2L	4352853	4353106	+	11158
908	chr2L	4353180	4353294	+	743
909	chr2L	4358312	4358333	+	252
910	chr2L	4360104	4360146	+	69
911	chr2L	4379575	4379732	+	5635
912	chr2L	4388312	4388337	+	1957
913	chr2L	4388476	4388510	+	401
914	chr2L	4394142	4394268	+	1252
915	chr2L	4394376	4394460	+	393
916	chr2L	4394595	4394666	+	250
917	chr2L	4397114	4397152	+	91
918	chr2L	4400685	4400779	+	247
919	chr2L	4400900	4400961	+	383
920	chr2L	4403204	4403519	+	10201
921	chr2L	4432719	4432727	+	83
922	chr2L	4433799	4433913	+	4953
923	chr2L	4434367	4434529	+	31970
924	chr2L	4434628	4434638	+	276
925	chr2L	4442310	4442476	+	2681
926	chr2L	4444410	4444465	+	131
927	chr2L	4444713	4444808	+	972
928	chr2L	4444992	4445056	+	75
929	chr2L	4445940	4446016	+	270
930	chr2L	4447435	4447515	+	123
931	chr2L	4448628	4448724	+	765
932	chr2L	4454430	4454477	+	179
933	chr2L	4454570	4454928	+	8165
934	chr2L	4458906	4458942	+	130
935	chr2L	4459738	4459806	+	253
936	chr2L	4459870	4459956	+	791
937	chr2L	4462449	4462618	+	895
938	chr2L	4463559	4463838	+	938
939	chr2L	4465176	4465180	+	105
940	chr2L	4466537	4466623	+	601
941	chr2L	4467275	4467387	+	430
942	chr2L	4484584	4484743	+	665
943	chr2L	4488013	4488031	+	91
944	chr2L	4517526	4517556	+	164
945	chr2L	4526678	4526697	+	76
946	chr2L	4578627	4578698	+	54
947	chr2L	4596241	4596345	+	135
948	chr2L	4618664	4618687	+	127
949	chr2L	4619642	4619680	+	353
950	chr2L	4626940	4626952	+	52
951	chr2L	4641273	4641278	+	72
952	chr2L	4650535	4650546	+	87
953	chr2L	4651427	4651494	+	533
954	chr2L	4653132	4653133	+	54
955	chr2L	4672098	4672171	+	297
956	chr2L	4682628	4682882	+	13103
957	chr2L	4682941	4683035	+	86
958	chr2L	4684951	4685024	+	398
959	chr2L	4687836	4687856	+	54
960	chr2L	4717445	4717484	+	1042
961	chr2L	4717701	4717787	+	73
962	chr2L	4722369	4722392	+	76
963	chr2L	4736513	4736602	+	122
964	chr2L	4737050	4737051	+	90
965	chr2L	4740343	4740428	+	3253
966	chr2L	4759242	4759308	+	518
967	chr2L	4761976	4762104	+	374
968	chr2L	4762818	4763068	+	45220
969	chr2L	4763125	4763158	+	200
970	chr2L	4785842	4785940	+	156
971	chr2L	4786390	4786459	+	229
972	chr2L	4792777	4792914	+	638
973	chr2L	4794564	4794667	+	214
974	chr2L	4796953	4796978	+	100
975	chr2L	4797176	4797244	+	358
976	chr2L	4813010	4813014	+	273
977	chr2L	4825381	4825391	+	113
978	chr2L	4827591	4827617	+	232
979	chr2L	4827922	4828017	+	378
980	chr2L	4830767	4830797	+	99
981	chr2L	4834637	4834699	+	309
982	chr2L	4837634	4837652	+	63
983	chr2L	4838291	4838478	+	2236
984	chr2L	4838988	4838989	+	99
985	chr2L	4839276	4839299	+	184
986	chr2L	4840342	4840500	+	651
987	chr2L	4843941	4843942	+	60
988	chr2L	4847729	4847862	+	3684
989	chr2L	4848510	4848596	+	1298
990	chr2L	4850635	4850691	+	1107
991	chr2L	4850902	4850943	+	103
992	chr2L	4851432	4851466	+	68
993	chr2L	4864506	4864521	+	115
994	chr2L	4872128	4872246	+	2391
995	chr2L	4882554	4882601	+	271
996	chr2L	4882788	4882797	+	75
997	chr2L	4883299	4883381	+	184
998	chr2L	4883504	4883528	+	84
999	chr2L	4889399	4889477	+	1217
1000	chr2L	4889537	4889639	+	229
1001	chr2L	4889910	4890033	+	3168
1002	chr2L	4892116	4892117	+	158
1003	chr2L	4909433	4909459	+	164
1004	chr2L	4943044	4943248	+	1046
1005	chr2L	4943514	4943570	+	90
1006	chr2L	4943813	4943946	+	1926
1007	chr2L	4945564	4945605	+	318
1008	chr2L	4945724	4945728	+	190
1009	chr2L	4947210	4947216	+	54
1010	chr2L	4948383	4948453	+	315
1011	chr2L	4948589	4948663	+	163
1012	chr2L	4949305	4949393	+	171
1013	chr2L	4954298	4954383	+	1113
1014	chr2L	4955481	4955568	+	754
1015	chr2L	4956174	4956233	+	568
1016	chr2L	4956981	4957050	+	89
1017	chr2L	4958357	4958464	+	1143
1018	chr2L	4965351	4965388	+	187
1019	chr2L	4965468	4965471	+	79
1020	chr2L	4965537	4965538	+	93
1021	chr2L	4965644	4965800	+	4034
1022	chr2L	4967164	4967214	+	109
1023	chr2L	4968667	4968701	+	66
1024	chr2L	4968986	4969066	+	1757
1025	chr2L	4969174	4969425	+	5054
1026	chr2L	4969619	4969638	+	109
1027	chr2L	4971576	4971823	+	12318
1028	chr2L	4971945	4971986	+	246
1029	chr2L	4972431	4972549	+	700
1030	chr2L	4973276	4973321	+	426
1031	chr2L	4973893	4974093	+	3913
1032	chr2L	4976397	4976506	+	520
1033	chr2L	4977258	4977377	+	1443
1034	chr2L	4977543	4977573	+	131
1035	chr2L	4977616	4977681	+	269
1036	chr2L	4977956	4978078	+	209
1037	chr2L	4978870	4978917	+	180
1038	chr2L	4980611	4980626	+	105
1039	chr2L	4980971	4981096	+	458
1040	chr2L	4981612	4981676	+	1019
1041	chr2L	4983118	4983127	+	117
1042	chr2L	4983628	4983729	+	172
1043	chr2L	4989740	4989752	+	71
1044	chr2L	5006197	5006247	+	308
1045	chr2L	5008676	5008750	+	335
1046	chr2L	5010815	5010976	+	323
1047	chr2L	5011045	5011292	+	14866
1048	chr2L	5011463	5011514	+	148
1049	chr2L	5011556	5011583	+	74
1050	chr2L	5011765	5011771	+	145
1051	chr2L	5029611	5029694	+	2122
1052	chr2L	5031421	5031446	+	119
1053	chr2L	5037798	5037812	+	666
1054	chr2L	5039039	5039110	+	5785
1055	chr2L	5039438	5039601	+	233
1056	chr2L	5043241	5043374	+	2512
1057	chr2L	5044453	5044461	+	1853
1058	chr2L	5045296	5045403	+	3951
1059	chr2L	5046408	5046427	+	74
1060	chr2L	5046486	5046610	+	2090
1061	chr2L	5046852	5046891	+	143
1062	chr2L	5049601	5049645	+	109
1063	chr2L	5050639	5050671	+	124
1064	chr2L	5052522	5052656	+	174
1065	chr2L	5052817	5053049	+	2186
1066	chr2L	5054986	5055476	+	19406
1067	chr2L	5055798	5055836	+	71
1068	chr2L	5057627	5057709	+	414
1069	chr2L	5057751	5057786	+	60
1070	chr2L	5059092	5059199	+	374
1071	chr2L	5060816	5060817	+	129
1072	chr2L	5065088	5065166	+	132
1073	chr2L	5065770	5065798	+	59
1074	chr2L	5065962	5066089	+	3360
1075	chr2L	5066170	5066252	+	565
1076	chr2L	5068209	5068307	+	1761
1077	chr2L	5070956	5071103	+	46434
1078	chr2L	5071238	5071302	+	205
1079	chr2L	5093147	5093190	+	262
1080	chr2L	5093837	5093901	+	165
1081	chr2L	5093975	5094061	+	343
1082	chr2L	5094109	5094112	+	119
1083	chr2L	5094622	5094709	+	89
1084	chr2L	5096134	5096462	+	3715
1085	chr2L	5097968	5098016	+	166
1086	chr2L	5100854	5100859	+	319
1087	chr2L	5108535	5108536	+	405
1088	chr2L	5142058	5142090	+	65
1089	chr2L	5146351	5146353	+	196
1090	chr2L	5146767	5146842	+	7057
1091	chr2L	5151726	5151727	+	270
1092	chr2L	5158590	5158675	+	168
1093	chr2L	5166222	5166266	+	61
1094	chr2L	5187958	5188063	+	1095
1095	chr2L	5201415	5201457	+	115
1096	chr2L	5204553	5204619	+	147
1097	chr2L	5208867	5208912	+	78
1098	chr2L	5210928	5211001	+	90
1099	chr2L	5214335	5214389	+	186
1100	chr2L	5218254	5218260	+	759
1101	chr2L	5242688	5242890	+	1011
1102	chr2L	5243363	5243460	+	522
1103	chr2L	5244663	5244670	+	57
1104	chr2L	5247850	5247863	+	99
1105	chr2L	5263977	5263985	+	1770
1106	chr2L	5268365	5268408	+	89
1107	chr2L	5268498	5268499	+	113
1108	chr2L	5268571	5268572	+	54
1109	chr2L	5276274	5276327	+	50
1110	chr2L	5276404	5276534	+	1130
1111	chr2L	5278891	5278900	+	63
1112	chr2L	5279044	5279304	+	1490
1113	chr2L	5281593	5281621	+	79
1114	chr2L	5281743	5281822	+	285
1115	chr2L	5282889	5282909	+	87
1116	chr2L	5287780	5287832	+	112
1117	chr2L	5301450	5301475	+	60
1118	chr2L	5301869	5301927	+	82
1119	chr2L	5305706	5305708	+	1312
1120	chr2L	5305872	5305875	+	402
1121	chr2L	5308215	5308248	+	244
1122	chr2L	5326233	5326282	+	113
1123	chr2L	5326329	5326486	+	525
1124	chr2L	5327209	5327357	+	20204
1125	chr2L	5327400	5327495	+	775
1126	chr2L	5329856	5329860	+	80
1127	chr2L	5340628	5340697	+	137
1128	chr2L	5346167	5346200	+	481
1129	chr2L	5387428	5387511	+	275
1130	chr2L	5398830	5398882	+	65
1131	chr2L	5404120	5404230	+	734
1132	chr2L	5421339	5421393	+	253
1133	chr2L	5437517	5437570	+	253
1134	chr2L	5457219	5457271	+	100
1135	chr2L	5474286	5474344	+	293
1136	chr2L	5476503	5476564	+	137
1137	chr2L	5482111	5482135	+	117
1138	chr2L	5485971	5485993	+	50
1139	chr2L	5496127	5496156	+	86
1140	chr2L	5517767	5517851	+	2236
1141	chr2L	5518476	5518509	+	79
1142	chr2L	5520071	5520509	+	24713
1143	chr2L	5524087	5524170	+	4500
1144	chr2L	5524267	5524385	+	2717
1145	chr2L	5525904	5525917	+	118
1146	chr2L	5526932	5527016	+	1106
1147	chr2L	5527453	5527502	+	103
1148	chr2L	5528076	5528151	+	271
1149	chr2L	5531222	5531258	+	127
1150	chr2L	5534685	5534688	+	52
1151	chr2L	5542506	5542646	+	2733
1152	chr2L	5542698	5542827	+	1991
1153	chr2L	5542958	5543044	+	191
1154	chr2L	5543095	5543153	+	315
1155	chr2L	5543275	5543328	+	147
1156	chr2L	5543376	5543445	+	126
1157	chr2L	5547005	5547081	+	801
1158	chr2L	5547296	5547362	+	1433
1159	chr2L	5547537	5547588	+	80
1160	chr2L	5547663	5547731	+	1156
1161	chr2L	5553816	5553956	+	1534
1162	chr2L	5555073	5555074	+	185
1163	chr2L	5558121	5558144	+	62
1164	chr2L	5559313	5559320	+	144
1165	chr2L	5562875	5563050	+	1193
1166	chr2L	5569885	5569986	+	176
1167	chr2L	5570186	5570228	+	182
1168	chr2L	5573206	5573313	+	119
1169	chr2L	5596778	5596948	+	40021
1170	chr2L	5597116	5597117	+	95
1171	chr2L	5597157	5597220	+	272
1172	chr2L	5597356	5597367	+	57
1173	chr2L	5597859	5597868	+	137
1174	chr2L	5598051	5598052	+	51
1175	chr2L	5598105	5598128	+	125
1176	chr2L	5598247	5598302	+	135
1177	chr2L	5608063	5608090	+	459
1178	chr2L	5615220	5615228	+	118
1179	chr2L	5620596	5620602	+	645
1180	chr2L	5642238	5642239	+	248
1181	chr2L	5650597	5650656	+	297
1182	chr2L	5662804	5662940	+	17724
1183	chr2L	5668737	5669127	+	38053
1184	chr2L	5669179	5669210	+	72
1185	chr2L	5669270	5669277	+	85
1186	chr2L	5669557	5669628	+	147
1187	chr2L	5669760	5669912	+	607
1188	chr2L	5669964	5669969	+	79
1189	chr2L	5670059	5670060	+	82
1190	chr2L	5670125	5670305	+	772
1191	chr2L	5670577	5670581	+	308
1192	chr2L	5678529	5678732	+	5440
1193	chr2L	5678873	5678878	+	55
1194	chr2L	5696638	5696672	+	207
1195	chr2L	5709955	5709956	+	92
1196	chr2L	5710754	5710824	+	501
1197	chr2L	5712277	5712305	+	54
1198	chr2L	5716350	5716368	+	74
1199	chr2L	5716872	5716873	+	62
1200	chr2L	5721041	5721098	+	367
1201	chr2L	5721189	5721376	+	1687
1202	chr2L	5721425	5721582	+	442
1203	chr2L	5721631	5721680	+	70
1204	chr2L	5722114	5722176	+	552
1205	chr2L	5724624	5724714	+	1814
1206	chr2L	5769666	5769759	+	406
1207	chr2L	5783455	5783501	+	82
1208	chr2L	5783643	5783662	+	82
1209	chr2L	5783924	5784137	+	29740
1210	chr2L	5784249	5784511	+	3510
1211	chr2L	5802196	5802255	+	495
1212	chr2L	5802371	5802501	+	318
1213	chr2L	5802726	5802774	+	149
1214	chr2L	5803057	5803172	+	538
1215	chr2L	5805369	5805387	+	4954
1216	chr2L	5852072	5852101	+	83
1217	chr2L	5864521	5864562	+	157
1218	chr2L	5875001	5875065	+	126
1219	chr2L	5881088	5881186	+	518
1220	chr2L	5886001	5886004	+	1066
1221	chr2L	5902744	5902807	+	211
1222	chr2L	5907106	5907144	+	448
1223	chr2L	5914547	5914580	+	60
1224	chr2L	5918546	5918612	+	267
1225	chr2L	5920716	5920733	+	50
1226	chr2L	5926101	5926145	+	149
1227	chr2L	5932794	5932838	+	51
1228	chr2L	5936805	5936842	+	81
1229	chr2L	5936929	5937054	+	533
1230	chr2L	5937131	5937161	+	107
1231	chr2L	5941986	5942079	+	636
1232	chr2L	5943647	5943735	+	261
1233	chr2L	5943963	5943974	+	4131
1234	chr2L	5944048	5944049	+	113
1235	chr2L	5944851	5944921	+	81
1236	chr2L	5946525	5946649	+	141
1237	chr2L	5946690	5946748	+	135
1238	chr2L	5948564	5948598	+	274
1239	chr2L	5949435	5949501	+	722
1240	chr2L	5954554	5954599	+	103
1241	chr2L	5957000	5957041	+	124
1242	chr2L	5968520	5968649	+	7557
1243	chr2L	5968964	5969068	+	484
1244	chr2L	5969803	5969882	+	784
1245	chr2L	5970531	5970606	+	101
1246	chr2L	5978385	5978417	+	239
1247	chr2L	5981736	5981839	+	6651
1248	chr2L	5982347	5982449	+	628
1249	chr2L	5982490	5982516	+	203
1250	chr2L	5982568	5982810	+	8068
1251	chr2L	5983837	5983865	+	182
1252	chr2L	5984196	5984237	+	70
1253	chr2L	5984476	5984664	+	3588
1254	chr2L	5984709	5984761	+	124
1255	chr2L	5985039	5985094	+	260
1256	chr2L	5985136	5985269	+	529
1257	chr2L	5986301	5986421	+	5229
1258	chr2L	5986901	5986917	+	93
1259	chr2L	5987613	5987685	+	177
1260	chr2L	5994406	5994498	+	82
1261	chr2L	5995966	5995987	+	73
1262	chr2L	6000214	6000294	+	535
1263	chr2L	6020829	6020844	+	100
1264	chr2L	6022615	6022671	+	58
1265	chr2L	6026406	6026463	+	115
1266	chr2L	6033349	6033350	+	87
1267	chr2L	6037803	6037821	+	53
1268	chr2L	6038078	6038097	+	69
1269	chr2L	6038339	6038507	+	687
1270	chr2L	6040854	6040936	+	713
1271	chr2L	6043115	6043165	+	113
1272	chr2L	6047941	6048064	+	302
1273	chr2L	6048196	6048351	+	489
1274	chr2L	6048691	6048871	+	2245
1275	chr2L	6049129	6049184	+	83
1276	chr2L	6050819	6050894	+	650
1277	chr2L	6052537	6052541	+	63
1278	chr2L	6060497	6060498	+	70
1279	chr2L	6061096	6061162	+	429
1280	chr2L	6061867	6061888	+	51
1281	chr2L	6062899	6063171	+	18865
1282	chr2L	6063473	6063509	+	54
1283	chr2L	6065982	6066430	+	7082
1284	chr2L	6066470	6066553	+	115
1285	chr2L	6066942	6067045	+	397
1286	chr2L	6068280	6068314	+	95
1287	chr2L	6068485	6068489	+	103
1288	chr2L	6068550	6068583	+	76
1289	chr2L	6068988	6069361	+	18488
1290	chr2L	6069429	6069467	+	201
1291	chr2L	6069813	6069900	+	388
1292	chr2L	6070911	6071254	+	10877
1293	chr2L	6072127	6072289	+	13127
1294	chr2L	6072391	6072468	+	217
1295	chr2L	6072523	6072654	+	101
1296	chr2L	6082580	6082590	+	288
1297	chr2L	6091412	6091417	+	416
1298	chr2L	6093302	6093353	+	101
1299	chr2L	6099824	6099905	+	1102
1300	chr2L	6100082	6100209	+	365
1301	chr2L	6100378	6100383	+	515
1302	chr2L	6117032	6117046	+	71
1303	chr2L	6118423	6118542	+	5095
1304	chr2L	6119888	6119909	+	100
1305	chr2L	6120008	6120038	+	62
1306	chr2L	6120111	6120115	+	114
1307	chr2L	6120609	6120792	+	8158
1308	chr2L	6121276	6121410	+	171
1309	chr2L	6123249	6123251	+	58
1310	chr2L	6125103	6125425	+	3834
1311	chr2L	6126863	6126948	+	206
1312	chr2L	6128235	6128241	+	73
1313	chr2L	6129993	6130090	+	1869
1314	chr2L	6130246	6130353	+	133
1315	chr2L	6130660	6130675	+	77
1316	chr2L	6130963	6131117	+	28066
1317	chr2L	6131201	6131224	+	201
1318	chr2L	6131452	6131656	+	411
1319	chr2L	6139157	6139239	+	467
1320	chr2L	6139361	6139542	+	4424
1321	chr2L	6140024	6140085	+	136
1322	chr2L	6153141	6153229	+	118
1323	chr2L	6154197	6154236	+	61
1324	chr2L	6156477	6156549	+	244
1325	chr2L	6156664	6156689	+	83
1326	chr2L	6160391	6160728	+	13027
1327	chr2L	6169376	6169380	+	168
1328	chr2L	6190431	6190489	+	120
1329	chr2L	6192342	6192388	+	168
1330	chr2L	6193699	6193756	+	96
1331	chr2L	6195061	6195180	+	462
1332	chr2L	6195862	6195931	+	363
1333	chr2L	6231773	6231867	+	541
1334	chr2L	6255843	6255844	+	110
1335	chr2L	6256152	6256250	+	113
1336	chr2L	6256293	6256294	+	54
1337	chr2L	6308784	6308903	+	5134
1338	chr2L	6308949	6308958	+	61
1339	chr2L	6323743	6323905	+	6846
1340	chr2L	6324024	6324070	+	65
1341	chr2L	6324565	6324599	+	116
1342	chr2L	6324724	6324743	+	55
1343	chr2L	6329847	6329923	+	78
1344	chr2L	6336306	6336380	+	267
1345	chr2L	6336902	6336906	+	161
1346	chr2L	6338745	6338873	+	1153
1347	chr2L	6339770	6339864	+	1200
1348	chr2L	6341739	6341747	+	175
1349	chr2L	6344389	6344487	+	771
1350	chr2L	6353867	6353952	+	444
1351	chr2L	6360412	6360463	+	431
1352	chr2L	6367883	6367884	+	111
1353	chr2L	6369057	6369100	+	161
1354	chr2L	6373520	6373523	+	62
1355	chr2L	6373567	6373630	+	248
1356	chr2L	6373990	6374048	+	88
1357	chr2L	6375903	6375953	+	230
1358	chr2L	6386788	6386789	+	60
1359	chr2L	6399247	6399279	+	251
1360	chr2L	6401741	6401804	+	346
1361	chr2L	6412269	6412319	+	154
1362	chr2L	6416918	6416938	+	129
1363	chr2L	6424199	6424210	+	484
1364	chr2L	6424322	6424385	+	1235
1365	chr2L	6424477	6424600	+	268
1366	chr2L	6424798	6424945	+	615
1367	chr2L	6425240	6425473	+	3022
1368	chr2L	6425541	6425573	+	64
1369	chr2L	6425644	6425722	+	224
1370	chr2L	6446986	6447049	+	106
1371	chr2L	6451209	6451288	+	93
1372	chr2L	6452128	6452174	+	50
1373	chr2L	6456258	6456271	+	90
1374	chr2L	6456361	6456463	+	1190
1375	chr2L	6456599	6456631	+	153
1376	chr2L	6476364	6476382	+	91
1377	chr2L	6476689	6476732	+	88
1378	chr2L	6480915	6480972	+	1365
1379	chr2L	6481015	6481037	+	380
1380	chr2L	6481879	6482016	+	1947
1381	chr2L	6482302	6482326	+	332
1382	chr2L	6482947	6483085	+	451
1383	chr2L	6483363	6483365	+	173
1384	chr2L	6483448	6483455	+	122
1385	chr2L	6483741	6483776	+	124
1386	chr2L	6484195	6484295	+	1043
1387	chr2L	6489058	6489277	+	5025
1388	chr2L	6489324	6489349	+	98
1389	chr2L	6489390	6489392	+	62
1390	chr2L	6491046	6491142	+	619
1391	chr2L	6491421	6491445	+	56
1392	chr2L	6496999	6497206	+	25949
1393	chr2L	6497258	6497311	+	116
1394	chr2L	6498652	6498658	+	86
1395	chr2L	6531158	6531277	+	324
1396	chr2L	6543831	6543869	+	118
1397	chr2L	6551954	6551990	+	127
1398	chr2L	6553467	6553521	+	119
1399	chr2L	6556242	6556374	+	410
1400	chr2L	6557781	6557916	+	12734
1401	chr2L	6558219	6558267	+	98
1402	chr2L	6559348	6559523	+	16758
1403	chr2L	6559564	6559634	+	154
1404	chr2L	6562318	6562401	+	656
1405	chr2L	6562654	6562828	+	1043
1406	chr2L	6563599	6563729	+	746
1407	chr2L	6575742	6575935	+	1437
1408	chr2L	6584449	6584479	+	128
1409	chr2L	6611003	6611069	+	360
1410	chr2L	6612816	6612845	+	487
1411	chr2L	6617093	6617150	+	161
1412	chr2L	6626327	6626505	+	3101
1413	chr2L	6634862	6634911	+	88
1414	chr2L	6641843	6641917	+	842
