cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
413	chr2L	1693515	1693523	+	2	1693523	7	4	1693516	1693523	8
414	chr2L	1696929	1696933	+	2	1696933	9	6	1696930	1696933	4
415	chr2L	1696974	1696975	+	1	1696975	57	57	1696975	1696975	1
416	chr2L	1697032	1697214	+	27	1697145	507	156	1697081	1697185	105
417	chr2L	1697289	1697540	+	54	1697394	1072	469	1697351	1697456	106
418	chr2L	1697653	1697691	+	4	1697690	25	11	1697656	1697691	36
419	chr2L	1697781	1697859	+	27	1697828	372	160	1697818	1697837	20
420	chr2L	1698322	1698379	+	5	1698372	15	9	1698323	1698372	50
421	chr2L	1698597	1698621	+	15	1698617	308	207	1698615	1698619	5
422	chr2L	1698767	1698813	+	3	1698768	8	3	1698768	1698813	46
423	chr2L	1700079	1700135	+	4	1700132	9	5	1700080	1700135	56
424	chr2L	1700629	1700634	+	2	1700634	64	43	1700630	1700634	5
425	chr2L	1700731	1700752	+	4	1700752	81	34	1700732	1700752	21
426	chr2L	1700878	1700897	+	4	1700888	46	27	1700888	1700897	10
427	chr2L	1704692	1704699	+	2	1704699	14	10	1704693	1704699	7
428	chr2L	1705082	1705098	+	5	1705084	74	25	1705083	1705098	16
429	chr2L	1706711	1706779	+	30	1706777	381	61	1706719	1706777	59
430	chr2L	1706890	1706962	+	13	1706960	679	378	1706951	1706960	10
431	chr2L	1709135	1709142	+	3	1709142	64	24	1709136	1709142	7
432	chr2L	1711289	1711395	+	52	1711380	1661	642	1711331	1711380	50
433	chr2L	1727930	1727936	+	2	1727936	7	4	1727931	1727936	6
434	chr2L	1729461	1729477	+	2	1729462	4	2	1729462	1729477	16
435	chr2L	1729556	1729581	+	7	1729575	203	132	1729575	1729581	7
436	chr2L	1730927	1731073	+	73	1731070	1697	563	1730993	1731070	78
437	chr2L	1737650	1737775	+	45	1737744	1437	454	1737685	1737744	60
438	chr2L	1738950	1738965	+	2	1738951	22	11	1738951	1738965	15
439	chr2L	1745348	1745354	+	2	1745354	6	4	1745349	1745354	6
440	chr2L	1750600	1750615	+	10	1750612	184	72	1750602	1750612	11
441	chr2L	1752603	1752793	+	77	1752771	3859	1371	1752642	1752771	130
442	chr2L	1752834	1752875	+	8	1752836	676	341	1752836	1752849	14
443	chr2L	1756518	1756579	+	12	1756575	348	236	1756570	1756575	6
444	chr2L	1791980	1791982	+	2	1791982	33	23	1791981	1791982	2
445	chr2L	1826213	1826215	+	2	1826215	4	3	1826214	1826215	2
446	chr2L	1829930	1829976	+	5	1829959	14	5	1829959	1829976	18
447	chr2L	1856971	1856975	+	3	1856973	9	5	1856972	1856975	4
448	chr2L	1870221	1870317	+	11	1870270	609	210	1870268	1870316	49
449	chr2L	1870362	1870382	+	16	1870377	427	231	1870371	1870378	8
450	chr2L	1870443	1870444	+	1	1870444	87	87	1870444	1870444	1
451	chr2L	1870781	1870784	+	2	1870784	14	10	1870782	1870784	3
452	chr2L	1870834	1871103	+	133	1871088	6143	1308	1870943	1871088	146
453	chr2L	1871341	1871343	+	2	1871343	8	6	1871342	1871343	2
454	chr2L	1873183	1873197	+	3	1873184	69	27	1873184	1873197	14
455	chr2L	1873257	1873267	+	3	1873258	81	39	1873258	1873267	10
456	chr2L	1873357	1873441	+	14	1873419	560	358	1873363	1873419	57
457	chr2L	1873535	1873568	+	6	1873541	452	220	1873537	1873541	5
458	chr2L	1874971	1874973	+	2	1874973	11	9	1874972	1874973	2
459	chr2L	1884820	1884972	+	76	1884969	2747	706	1884871	1884969	99
460	chr2L	1885083	1885280	+	65	1885264	2963	1338	1885168	1885264	97
461	chr2L	1909774	1909822	+	6	1909778	17	4	1909775	1909822	48
462	chr2L	1909867	1909872	+	2	1909872	6	5	1909868	1909872	5
463	chr2L	1909943	1909991	+	13	1909987	235	71	1909953	1909987	35
464	chr2L	1913656	1913658	+	2	1913658	30	16	1913657	1913658	2
465	chr2L	1928004	1928017	+	2	1928005	24	12	1928005	1928017	13
466	chr2L	1928162	1928163	+	1	1928163	94	94	1928163	1928163	1
467	chr2L	1928229	1928234	+	2	1928230	30	16	1928230	1928234	5
468	chr2L	1942990	1943177	+	55	1943133	1637	752	1943075	1943138	64
469	chr2L	1943273	1943309	+	6	1943274	32	7	1943274	1943309	36
470	chr2L	1943455	1943461	+	3	1943461	182	78	1943456	1943461	6
471	chr2L	1943938	1943947	+	4	1943947	138	78	1943939	1943947	9
472	chr2L	1945820	1945823	+	2	1945823	5	3	1945821	1945823	3
473	chr2L	1953038	1953062	+	2	1953039	3	2	1953039	1953062	24
474	chr2L	1953103	1953112	+	3	1953110	8	5	1953104	1953112	9
475	chr2L	1973986	1973997	+	2	1973987	18	11	1973987	1973997	11
476	chr2L	1974142	1974237	+	11	1974151	347	160	1974151	1974210	60
477	chr2L	1975158	1975177	+	4	1975159	17	9	1975159	1975177	19
478	chr2L	1975231	1975447	+	121	1975413	2541	642	1975311	1975420	110
479	chr2L	1981783	1981832	+	5	1981832	77	24	1981784	1981832	49
480	chr2L	1981896	1982100	+	125	1982099	21274	3842	1982040	1982099	60
481	chr2L	1982299	1982303	+	2	1982300	3	2	1982300	1982303	4
482	chr2L	1984075	1984097	+	4	1984093	65	38	1984092	1984097	6
483	chr2L	1984208	1984522	+	132	1984446	4646	1000	1984329	1984451	123
484	chr2L	1988612	1988620	+	4	1988613	43	16	1988613	1988620	8
485	chr2L	1988724	1988963	+	140	1988940	12783	3377	1988845	1988942	98
486	chr2L	2003934	2003973	+	2	2003935	31	21	2003935	2003973	39
487	chr2L	2007839	2007853	+	2	2007853	3	2	2007840	2007853	14
488	chr2L	2008966	2009026	+	7	2009026	65	35	2008968	2009026	59
489	chr2L	2024376	2024399	+	2	2024377	15	10	2024377	2024399	23
490	chr2L	2030071	2030126	+	13	2030110	127	19	2030074	2030118	45
491	chr2L	2030167	2030269	+	10	2030229	287	174	2030226	2030268	43
492	chr2L	2030476	2030547	+	47	2030541	580	114	2030501	2030541	41
493	chr2L	2030631	2030683	+	18	2030678	66	19	2030646	2030680	35
494	chr2L	2030728	2030787	+	14	2030785	204	140	2030738	2030785	48
495	chr2L	2037987	2038058	+	10	2037988	174	51	2037988	2038056	69
496	chr2L	2042484	2042486	+	2	2042486	19	14	2042485	2042486	2
497	chr2L	2043356	2043397	+	2	2043357	2	1	2043357	2043397	41
498	chr2L	2043460	2043462	+	2	2043461	4	3	2043461	2043462	2
499	chr2L	2043600	2043603	+	2	2043603	8	7	2043601	2043603	3
500	chr2L	2043656	2043679	+	6	2043677	71	29	2043657	2043677	21
501	chr2L	2045590	2045605	+	2	2045605	28	18	2045591	2045605	15
502	chr2L	2046180	2046349	+	17	2046318	513	176	2046246	2046349	104
503	chr2L	2046851	2046891	+	3	2046885	10	5	2046885	2046891	7
504	chr2L	2047050	2047125	+	21	2047121	286	111	2047064	2047123	60
505	chr2L	2047936	2047990	+	11	2047989	83	22	2047937	2047989	53
506	chr2L	2048047	2048055	+	2	2048048	21	14	2048048	2048055	8
507	chr2L	2058123	2058129	+	2	2058129	3	2	2058124	2058129	6
508	chr2L	2080031	2080062	+	4	2080049	295	167	2080049	2080052	4
509	chr2L	2080173	2080178	+	3	2080178	23	15	2080174	2080178	5
510	chr2L	2080970	2081066	+	14	2081050	56	10	2080982	2081054	73
511	chr2L	2081134	2081307	+	135	2081301	1812	260	2081192	2081302	111
512	chr2L	2082434	2082442	+	2	2082435	8	4	2082435	2082442	8
513	chr2L	2083780	2083886	+	12	2083876	462	259	2083806	2083876	71
514	chr2L	2084063	2084091	+	4	2084091	51	26	2084064	2084091	28
515	chr2L	2084155	2084419	+	73	2084415	1998	474	2084186	2084415	230
516	chr2L	2098861	2098876	+	4	2098870	9	4	2098862	2098876	15
517	chr2L	2136865	2137047	+	79	2137043	5989	1594	2136984	2137043	60
518	chr2L	2137098	2137140	+	9	2137130	280	117	2137102	2137135	34
519	chr2L	2137186	2137299	+	53	2137296	5117	3145	2137261	2137296	36
520	chr2L	2147439	2147502	+	7	2147464	104	31	2147440	2147493	54
521	chr2L	2149669	2149674	+	3	2149674	66	57	2149670	2149674	5
522	chr2L	2151418	2151470	+	3	2151470	27	25	2151470	2151470	1
523	chr2L	2151518	2151693	+	64	2151664	324	60	2151546	2151693	148
524	chr2L	2151803	2151842	+	3	2151836	39	17	2151804	2151842	39
525	chr2L	2151942	2151949	+	3	2151944	64	49	2151944	2151949	6
526	chr2L	2153038	2153044	+	2	2153044	32	23	2153039	2153044	6
527	chr2L	2154826	2154908	+	20	2154827	326	45	2154827	2154888	62
528	chr2L	2154963	2155133	+	110	2155105	6530	1818	2155035	2155111	77
529	chr2L	2155179	2155282	+	29	2155237	925	305	2155187	2155257	71
530	chr2L	2155383	2155389	+	2	2155384	71	59	2155384	2155389	6
531	chr2L	2156252	2156254	+	2	2156254	40	32	2156253	2156254	2
532	chr2L	2156543	2156545	+	2	2156545	53	29	2156544	2156545	2
533	chr2L	2156635	2156637	+	2	2156637	5	4	2156636	2156637	2
534	chr2L	2156723	2156791	+	25	2156790	144	54	2156756	2156790	35
535	chr2L	2161401	2161411	+	2	2161411	46	30	2161402	2161411	10
536	chr2L	2161748	2161784	+	8	2161784	230	118	2161759	2161784	26
537	chr2L	2161853	2161922	+	8	2161858	424	167	2161857	2161897	41
538	chr2L	2162050	2162053	+	3	2162053	118	87	2162052	2162053	2
539	chr2L	2188591	2188638	+	9	2188627	24	7	2188592	2188638	47
540	chr2L	2191120	2191157	+	6	2191122	9	4	2191121	2191157	37
541	chr2L	2191228	2191254	+	6	2191251	14	6	2191229	2191253	25
542	chr2L	2214150	2214170	+	3	2214170	52	40	2214151	2214170	20
543	chr2L	2215165	2215170	+	4	2215167	168	113	2215166	2215169	4
544	chr2L	2220532	2220646	+	31	2220632	373	97	2220576	2220644	69
545	chr2L	2222176	2222261	+	9	2222235	39	13	2222177	2222253	77
546	chr2L	2223247	2223270	+	2	2223270	16	12	2223248	2223270	23
547	chr2L	2225143	2225146	+	2	2225146	37	19	2225144	2225146	3
548	chr2L	2225225	2225228	+	3	2225227	36	14	2225226	2225228	3
549	chr2L	2225275	2225574	+	138	2225547	6221	1096	2225416	2225548	133
550	chr2L	2226564	2226584	+	3	2226574	79	62	2226565	2226584	20
551	chr2L	2226675	2226886	+	50	2226779	2359	843	2226686	2226856	171
552	chr2L	2226931	2226983	+	18	2226950	2128	1598	2226949	2226956	8
553	chr2L	2227272	2227282	+	2	2227282	33	20	2227273	2227282	10
554	chr2L	2229270	2229394	+	57	2229390	2786	981	2229320	2229393	74
555	chr2L	2229674	2229699	+	2	2229699	48	27	2229675	2229699	25
556	chr2L	2230132	2230240	+	33	2230219	1443	769	2230161	2230219	59
557	chr2L	2230303	2230424	+	59	2230405	2480	589	2230325	2230405	81
558	chr2L	2230875	2231017	+	59	2230958	4278	1207	2230956	2230993	38
559	chr2L	2231063	2231172	+	20	2231099	760	234	2231075	2231099	25
560	chr2L	2234056	2234093	+	2	2234057	5	3	2234057	2234093	37
561	chr2L	2236596	2236612	+	4	2236611	50	26	2236610	2236612	3
562	chr2L	2237013	2237107	+	13	2237098	146	74	2237068	2237104	37
563	chr2L	2244411	2244416	+	4	2244414	48	34	2244413	2244414	2
564	chr2L	2245205	2245215	+	6	2245211	87	25	2245206	2245215	10
565	chr2L	2245269	2245293	+	4	2245293	62	39	2245277	2245293	17
566	chr2L	2245333	2245358	+	8	2245352	101	51	2245338	2245358	21
567	chr2L	2245411	2245495	+	49	2245492	3007	353	2245440	2245493	54
568	chr2L	2245546	2245719	+	78	2245644	5807	2548	2245578	2245644	67
569	chr2L	2245809	2245909	+	39	2245900	2576	1080	2245851	2245902	52
570	chr2L	2246005	2246045	+	7	2246042	215	89	2246035	2246042	8
571	chr2L	2246352	2246362	+	3	2246353	146	106	2246353	2246362	10
572	chr2L	2247610	2247615	+	3	2247612	21	14	2247611	2247612	2
573	chr2L	2262514	2262518	+	2	2262515	2	1	2262515	2262518	4
574	chr2L	2263540	2263549	+	2	2263549	45	39	2263541	2263549	9
575	chr2L	2263943	2264043	+	29	2264042	518	136	2263982	2264042	61
576	chr2L	2264098	2264243	+	133	2264241	24589	10031	2264178	2264241	64
577	chr2L	2265256	2265272	+	2	2265272	17	10	2265257	2265272	16
578	chr2L	2269406	2269409	+	2	2269407	2	1	2269407	2269409	3
579	chr2L	2289317	2289321	+	2	2289321	10	9	2289321	2289321	1
580	chr2L	2289907	2289915	+	2	2289908	22	14	2289908	2289915	8
581	chr2L	2291342	2291375	+	7	2291373	90	48	2291357	2291375	19
582	chr2L	2292866	2292899	+	4	2292899	20	9	2292867	2292899	33
583	chr2L	2300151	2300184	+	8	2300177	94	39	2300152	2300177	26
584	chr2L	2300470	2301133	+	360	2300795	39161	7409	2300686	2300824	139
585	chr2L	2301936	2301945	+	2	2301945	9	8	2301937	2301945	9
586	chr2L	2303076	2303124	+	9	2303108	16	3	2303084	2303121	38
587	chr2L	2303185	2303237	+	23	2303237	53	9	2303192	2303237	46
588	chr2L	2308679	2308680	+	1	2308680	103	103	2308680	2308680	1
589	chr2L	2311888	2311923	+	5	2311917	8	3	2311889	2311923	35
590	chr2L	2318612	2318628	+	3	2318628	91	46	2318613	2318628	16
591	chr2L	2334299	2334305	+	3	2334305	22	19	2334304	2334305	2
592	chr2L	2334359	2334370	+	2	2334360	3	2	2334360	2334370	11
593	chr2L	2334462	2334470	+	3	2334470	12	10	2334464	2334470	7
594	chr2L	2357881	2357888	+	3	2357883	24	16	2357882	2357883	2
595	chr2L	2358104	2358184	+	17	2358174	71	27	2358151	2358174	24
596	chr2L	2365402	2365419	+	8	2365419	136	72	2365406	2365419	14
597	chr2L	2366331	2366357	+	4	2366357	33	15	2366334	2366357	24
598	chr2L	2367094	2367097	+	2	2367095	15	8	2367095	2367097	3
599	chr2L	2369568	2369657	+	14	2369621	33	6	2369572	2369657	86
600	chr2L	2369915	2369923	+	4	2369921	12	5	2369916	2369923	8
601	chr2L	2370017	2370161	+	29	2370138	349	73	2370079	2370142	64
602	chr2L	2375662	2375727	+	11	2375697	88	51	2375686	2375697	12
603	chr2L	2376104	2376107	+	2	2376107	52	49	2376107	2376107	1
604	chr2L	2378366	2378369	+	3	2378368	77	42	2378367	2378368	2
605	chr2L	2380226	2380230	+	2	2380230	15	10	2380227	2380230	4
606	chr2L	2380280	2380324	+	20	2380297	292	46	2380283	2380302	20
607	chr2L	2380500	2380508	+	3	2380501	22	13	2380501	2380506	6
608	chr2L	2383052	2383084	+	7	2383073	410	357	2383073	2383078	6
609	chr2L	2384761	2384767	+	3	2384767	39	19	2384762	2384767	6
610	chr2L	2396232	2396236	+	2	2396236	7	4	2396233	2396236	4
611	chr2L	2396297	2396302	+	2	2396298	2	1	2396298	2396302	5
612	chr2L	2407883	2407886	+	2	2407884	2	1	2407884	2407886	3
613	chr2L	2413298	2413300	+	2	2413300	16	9	2413299	2413300	2
614	chr2L	2418304	2418340	+	4	2418305	15	5	2418305	2418340	36
615	chr2L	2419562	2419565	+	2	2419563	2	1	2419563	2419565	3
616	chr2L	2422626	2422630	+	2	2422627	3	2	2422627	2422630	4
617	chr2L	2422802	2422839	+	5	2422837	112	97	2422837	2422837	1
618	chr2L	2439051	2439053	+	2	2439052	4	2	2439052	2439053	2
619	chr2L	2455306	2455346	+	12	2455342	310	92	2455309	2455346	38
620	chr2L	2455415	2455424	+	2	2455424	37	24	2455416	2455424	9
621	chr2L	2458989	2459008	+	4	2459008	50	17	2458990	2459008	19
622	chr2L	2459087	2459097	+	3	2459097	13	8	2459096	2459097	2
623	chr2L	2459494	2459530	+	4	2459496	59	27	2459495	2459530	36
624	chr2L	2459608	2459630	+	3	2459611	48	21	2459609	2459630	22
625	chr2L	2459766	2459834	+	13	2459823	308	126	2459769	2459823	55
626	chr2L	2493509	2493513	+	2	2493510	23	13	2493510	2493513	4
627	chr2L	2495969	2495981	+	2	2495981	8	5	2495970	2495981	12
628	chr2L	2497149	2497389	+	79	2497357	1529	214	2497215	2497365	151
629	chr2L	2498147	2498152	+	2	2498148	15	13	2498148	2498152	5
630	chr2L	2498203	2498206	+	2	2498204	128	73	2498204	2498206	3
631	chr2L	2498453	2498475	+	2	2498454	9	7	2498454	2498475	22
632	chr2L	2498810	2498846	+	3	2498846	28	25	2498829	2498846	18
633	chr2L	2508025	2508041	+	4	2508026	23	10	2508026	2508041	16
634	chr2L	2518077	2518097	+	2	2518078	64	46	2518078	2518097	20
635	chr2L	2552390	2552404	+	5	2552399	45	32	2552396	2552404	9
636	chr2L	2552815	2552850	+	6	2552848	80	51	2552844	2552848	5
637	chr2L	2564890	2564895	+	3	2564894	6	4	2564891	2564895	5
638	chr2L	2573152	2573176	+	7	2573163	39	11	2573159	2573176	18
639	chr2L	2579125	2579184	+	13	2579179	98	37	2579131	2579179	49
640	chr2L	2580853	2580857	+	3	2580854	42	17	2580854	2580857	4
641	chr2L	2580967	2581140	+	104	2581139	7496	2660	2581041	2581139	99
642	chr2L	2583349	2583382	+	3	2583352	4	2	2583350	2583382	33
643	chr2L	2583426	2583432	+	2	2583432	3	2	2583427	2583432	6
644	chr2L	2591005	2591038	+	4	2591016	12	8	2591006	2591016	11
645	chr2L	2592670	2592776	+	55	2592773	1397	201	2592707	2592776	70
646	chr2L	2600818	2600824	+	2	2600819	3	2	2600819	2600824	6
647	chr2L	2605535	2605543	+	3	2605543	23	12	2605542	2605543	2
648	chr2L	2611037	2611310	+	151	2611283	2358	324	2611155	2611283	129
649	chr2L	2618080	2618091	+	4	2618091	25	18	2618081	2618091	11
650	chr2L	2641763	2641804	+	6	2641803	20	6	2641764	2641804	41
651	chr2L	2643451	2643481	+	4	2643479	14	8	2643452	2643479	28
652	chr2L	2646089	2646090	+	1	2646090	224	224	2646090	2646090	1
653	chr2L	2646167	2646332	+	55	2646281	3024	723	2646195	2646322	128
654	chr2L	2647809	2647823	+	4	2647821	24	8	2647810	2647823	14
655	chr2L	2647992	2648014	+	4	2648002	24	11	2648002	2648014	13
656	chr2L	2648075	2648093	+	5	2648093	123	75	2648082	2648093	12
657	chr2L	2648346	2648425	+	12	2648405	117	42	2648350	2648425	76
658	chr2L	2652716	2652719	+	2	2652719	32	20	2652717	2652719	3
659	chr2L	2653644	2653657	+	5	2653645	42	13	2653645	2653653	9
660	chr2L	2653711	2653985	+	193	2653905	12326	2338	2653793	2653934	142
661	chr2L	2655417	2655535	+	36	2655459	368	79	2655459	2655533	75
662	chr2L	2655622	2655629	+	4	2655625	242	201	2655625	2655628	4
663	chr2L	2655931	2656245	+	189	2656205	25690	4051	2656113	2656222	110
664	chr2L	2657032	2657054	+	4	2657033	48	16	2657033	2657054	22
665	chr2L	2657126	2657166	+	7	2657163	217	145	2657138	2657163	26
666	chr2L	2659089	2659123	+	2	2659090	12	11	2659090	2659090	1
667	chr2L	2659873	2659880	+	2	2659880	12	11	2659880	2659880	1
668	chr2L	2665331	2665363	+	8	2665363	527	183	2665340	2665363	24
669	chr2L	2665415	2665539	+	25	2665538	563	182	2665445	2665539	95
670	chr2L	2666034	2666299	+	131	2666262	6574	749	2666110	2666262	153
671	chr2L	2672184	2672206	+	7	2672196	9	2	2672185	2672206	22
672	chr2L	2674397	2674405	+	2	2674398	30	20	2674398	2674405	8
673	chr2L	2675320	2675350	+	2	2675350	5	3	2675321	2675350	30
674	chr2L	2677204	2677212	+	2	2677212	41	37	2677212	2677212	1
675	chr2L	2701435	2701460	+	2	2701436	11	10	2701436	2701436	1
676	chr2L	2701732	2701755	+	3	2701755	16	8	2701733	2701755	23
677	chr2L	2713432	2713444	+	4	2713444	60	39	2713439	2713444	6
678	chr2L	2713959	2714051	+	13	2714049	326	153	2714002	2714049	48
679	chr2L	2719270	2719456	+	24	2719431	57	22	2719317	2719438	122
680	chr2L	2726532	2726538	+	2	2726533	8	6	2726533	2726538	6
681	chr2L	2736419	2736427	+	2	2736420	50	40	2736420	2736427	8
682	chr2L	2739609	2739614	+	5	2739612	87	62	2739611	2739613	3
683	chr2L	2739760	2739835	+	31	2739830	803	339	2739765	2739830	66
684	chr2L	2740108	2740131	+	4	2740128	60	35	2740109	2740128	20
685	chr2L	2740263	2740270	+	2	2740264	21	17	2740264	2740270	7
686	chr2L	2743161	2743210	+	6	2743181	18	5	2743162	2743210	49
687	chr2L	2743256	2743383	+	60	2743377	827	214	2743289	2743377	89
688	chr2L	2745024	2745073	+	4	2745073	31	11	2745025	2745073	49
689	chr2L	2745885	2745942	+	10	2745942	110	41	2745902	2745942	41
690	chr2L	2746080	2746167	+	15	2746137	197	48	2746109	2746161	53
691	chr2L	2746216	2746298	+	6	2746298	80	41	2746230	2746298	69
692	chr2L	2746894	2746970	+	8	2746944	129	64	2746924	2746950	27
693	chr2L	2756252	2756459	+	68	2756365	3253	1183	2756315	2756376	62
694	chr2L	2756542	2756669	+	22	2756563	806	228	2756563	2756663	101
695	chr2L	2756782	2756813	+	10	2756785	126	25	2756785	2756813	29
696	chr2L	2756854	2756894	+	9	2756866	728	295	2756865	2756894	30
697	chr2L	2756943	2757011	+	27	2756966	1074	149	2756954	2757010	57
698	chr2L	2757139	2757145	+	4	2757144	152	113	2757140	2757144	5
699	chr2L	2757919	2757927	+	3	2757927	67	33	2757920	2757927	8
700	chr2L	2763281	2763365	+	25	2763351	155	54	2763327	2763359	33
701	chr2L	2763526	2763549	+	5	2763528	41	31	2763528	2763530	3
702	chr2L	2766281	2766287	+	2	2766282	23	22	2766282	2766282	1
703	chr2L	2766999	2767001	+	2	2767000	13	8	2767000	2767001	2
704	chr2L	2767084	2767287	+	85	2767285	1125	203	2767128	2767285	158
705	chr2L	2768431	2768441	+	4	2768432	26	8	2768432	2768441	10
706	chr2L	2768501	2768613	+	28	2768612	514	121	2768538	2768612	75
707	chr2L	2769997	2770021	+	3	2769999	19	15	2769998	2769999	2
708	chr2L	2770334	2770400	+	17	2770376	156	26	2770374	2770399	26
709	chr2L	2770465	2770964	+	204	2770809	14838	3463	2770701	2770813	113
710	chr2L	2786656	2786666	+	4	2786659	189	126	2786658	2786666	9
711	chr2L	2796160	2796163	+	2	2796161	4	3	2796161	2796163	3
712	chr2L	2797586	2797681	+	10	2797672	25	10	2797619	2797681	63
713	chr2L	2797789	2797810	+	3	2797806	3	1	2797790	2797810	21
714	chr2L	2798211	2798373	+	37	2798314	1088	126	2798275	2798318	44
715	chr2L	2809209	2809275	+	14	2809271	294	105	2809267	2809275	9
716	chr2L	2812137	2812147	+	5	2812145	64	42	2812140	2812145	6
717	chr2L	2812497	2812524	+	2	2812524	50	38	2812498	2812524	27
718	chr2L	2814033	2814184	+	76	2814177	2687	246	2814102	2814178	77
719	chr2L	2814244	2814443	+	158	2814340	24219	6084	2814260	2814354	95
720	chr2L	2816018	2816029	+	3	2816027	7	4	2816019	2816029	11
721	chr2L	2844596	2844599	+	3	2844598	9	6	2844597	2844599	3
722	chr2L	2848737	2848761	+	3	2848738	4	2	2848738	2848761	24
723	chr2L	2856382	2856573	+	151	2856509	10195	547	2856433	2856562	130
724	chr2L	2856623	2856756	+	86	2856705	25664	9160	2856657	2856707	51
725	chr2L	2856906	2856909	+	2	2856909	12	7	2856907	2856909	3
726	chr2L	2856960	2856964	+	3	2856962	6	2	2856961	2856964	4
727	chr2L	2857013	2857045	+	19	2857029	398	94	2857018	2857038	21
728	chr2L	2862698	2862699	+	1	2862699	60	60	2862699	2862699	1
729	chr2L	2867988	2868018	+	5	2867995	22	10	2867989	2868018	30
730	chr2L	2868533	2868551	+	6	2868546	283	230	2868541	2868546	6
731	chr2L	2869651	2869680	+	5	2869680	547	473	2869679	2869680	2
732	chr2L	2870228	2870665	+	268	2870662	30689	3301	2870484	2870662	179
733	chr2L	2873492	2873494	+	2	2873494	40	26	2873493	2873494	2
734	chr2L	2875204	2875208	+	2	2875208	22	15	2875205	2875208	4
735	chr2L	2877138	2877168	+	9	2877168	343	122	2877154	2877168	15
