consensus.cluster	chr	start	end	strand	tpm
758	chr2L	2856248	2856257	+	60
759	chr2L	2856304	2856305	+	74
760	chr2L	2856382	2856756	+	113224
761	chr2L	2856960	2857045	+	1501
762	chr2L	2862698	2862699	+	152
763	chr2L	2867988	2868018	+	113
764	chr2L	2868533	2868551	+	1104
765	chr2L	2869651	2869698	+	1282
766	chr2L	2870228	2870665	+	43798
767	chr2L	2875204	2875208	+	78
768	chr2L	2876970	2876971	+	70
769	chr2L	2877083	2877096	+	77
770	chr2L	2877138	2877168	+	823
771	chr2L	2878390	2878395	+	100
772	chr2L	2878519	2878536	+	188
773	chr2L	2878749	2879011	+	8066
774	chr2L	2880591	2880718	+	3067
775	chr2L	2886027	2886041	+	99
776	chr2L	2886542	2886578	+	671
777	chr2L	2888486	2888493	+	97
778	chr2L	2889724	2889735	+	649
779	chr2L	2890258	2890266	+	344
780	chr2L	2890466	2890478	+	227
781	chr2L	2890890	2890896	+	70
782	chr2L	2893977	2893988	+	113
783	chr2L	2925473	2925518	+	119
784	chr2L	2930443	2930492	+	138
785	chr2L	2940149	2940182	+	74
786	chr2L	2940611	2940629	+	533
787	chr2L	2940672	2940673	+	116
788	chr2L	2940809	2940842	+	199
789	chr2L	2945166	2945203	+	130
790	chr2L	2946727	2946729	+	96
791	chr2L	2950049	2950059	+	206
792	chr2L	2950685	2950719	+	952
793	chr2L	2951108	2951111	+	88
794	chr2L	2952303	2952330	+	487
795	chr2L	2952374	2952650	+	7687
796	chr2L	2952891	2952896	+	67
797	chr2L	2953428	2953435	+	83
798	chr2L	2953508	2953560	+	903
799	chr2L	2954128	2954159	+	1407
800	chr2L	2954448	2954456	+	73
801	chr2L	2964159	2964201	+	257
802	chr2L	2964243	2964317	+	1152
803	chr2L	2964577	2964861	+	8530
804	chr2L	2969483	2969633	+	2341
805	chr2L	2972733	2972770	+	87
806	chr2L	2972995	2973063	+	411
807	chr2L	2973297	2973318	+	56
808	chr2L	2973436	2973446	+	74
809	chr2L	2974692	2974867	+	7566
810	chr2L	2977397	2977406	+	160
811	chr2L	2977816	2977820	+	357
812	chr2L	2978271	2978541	+	5757
813	chr2L	2987842	2987857	+	733
814	chr2L	2989327	2989336	+	117
815	chr2L	2989468	2989601	+	6405
816	chr2L	2989746	2989750	+	239
817	chr2L	2990022	2990079	+	325
818	chr2L	2990414	2990416	+	78
819	chr2L	2992883	2992886	+	103
820	chr2L	2993204	2993236	+	1106
821	chr2L	2993548	2993557	+	75
822	chr2L	2993597	2993610	+	928
823	chr2L	2998177	2998442	+	7310
824	chr2L	2998535	2998733	+	2773
825	chr2L	2999964	2999986	+	228
826	chr2L	3001166	3001194	+	390
827	chr2L	3002517	3002632	+	357
828	chr2L	3002691	3002806	+	421
829	chr2L	3003405	3003448	+	792
830	chr2L	3012992	3013005	+	75
831	chr2L	3015686	3015711	+	344
832	chr2L	3016028	3016078	+	415
833	chr2L	3021316	3021318	+	255
834	chr2L	3024585	3024588	+	116
835	chr2L	3025011	3025035	+	333
836	chr2L	3025122	3025192	+	75
837	chr2L	3025264	3025341	+	1811
838	chr2L	3025385	3025622	+	2875
839	chr2L	3025692	3025758	+	2322
840	chr2L	3025851	3025921	+	972
841	chr2L	3026285	3026455	+	2940
842	chr2L	3030410	3030424	+	1376
843	chr2L	3032146	3032311	+	7477
844	chr2L	3038658	3038803	+	10825
845	chr2L	3041529	3041713	+	4026
846	chr2L	3041755	3041759	+	148
847	chr2L	3043013	3043104	+	1949
848	chr2L	3043185	3043596	+	152235
849	chr2L	3044458	3044461	+	136
850	chr2L	3045332	3045354	+	182
851	chr2L	3045688	3045694	+	257
852	chr2L	3046861	3046891	+	6254
853	chr2L	3048816	3048836	+	1438
854	chr2L	3054838	3054882	+	139
855	chr2L	3055496	3055610	+	1519
856	chr2L	3057051	3057090	+	229
857	chr2L	3067887	3068184	+	5936
858	chr2L	3091836	3091859	+	83
859	chr2L	3107587	3107598	+	193
860	chr2L	3110823	3111010	+	1777
861	chr2L	3111060	3111116	+	3145
862	chr2L	3111358	3111364	+	116
863	chr2L	3112267	3112333	+	228
864	chr2L	3115304	3115331	+	163
865	chr2L	3115576	3115718	+	1951
866	chr2L	3115993	3115997	+	206
867	chr2L	3125074	3125099	+	76
868	chr2L	3127774	3127852	+	403
869	chr2L	3127907	3128020	+	807
870	chr2L	3128748	3128759	+	2193
871	chr2L	3128866	3128927	+	261
872	chr2L	3129282	3129536	+	7444
873	chr2L	3149321	3149342	+	265
874	chr2L	3149434	3149435	+	62
875	chr2L	3152223	3152232	+	112
876	chr2L	3156864	3156896	+	82
877	chr2L	3163742	3163767	+	225
878	chr2L	3168206	3168454	+	14377
879	chr2L	3168670	3168712	+	335
880	chr2L	3168969	3169003	+	1353
881	chr2L	3174335	3174446	+	1106
882	chr2L	3174490	3174511	+	55
883	chr2L	3198250	3198256	+	101
884	chr2L	3202761	3202774	+	74
885	chr2L	3211135	3211143	+	99
886	chr2L	3215258	3215266	+	60
887	chr2L	3231195	3231240	+	200
888	chr2L	3268457	3268498	+	349
889	chr2L	3268606	3268703	+	1300
890	chr2L	3269064	3269065	+	68
891	chr2L	3270228	3270283	+	589
892	chr2L	3270401	3270488	+	1060
893	chr2L	3270530	3270531	+	69
894	chr2L	3270887	3270944	+	333
895	chr2L	3271130	3271140	+	661
896	chr2L	3271544	3271547	+	58
897	chr2L	3271679	3271696	+	373
898	chr2L	3271763	3271813	+	590
899	chr2L	3283959	3283988	+	260
900	chr2L	3288590	3288712	+	1752
901	chr2L	3293724	3293726	+	54
902	chr2L	3297420	3297422	+	57
903	chr2L	3297602	3297633	+	114
904	chr2L	3311568	3311593	+	164
905	chr2L	3311652	3311684	+	1064
906	chr2L	3317436	3317478	+	147
907	chr2L	3319145	3319150	+	80
908	chr2L	3326439	3326679	+	10065
909	chr2L	3332869	3332876	+	70
910	chr2L	3334677	3334702	+	57
911	chr2L	3334751	3334802	+	996
912	chr2L	3334871	3334885	+	73
913	chr2L	3357711	3357767	+	410
914	chr2L	3358309	3358644	+	36230
915	chr2L	3368212	3368223	+	171
916	chr2L	3371954	3371971	+	111
917	chr2L	3377086	3377097	+	59
918	chr2L	3378427	3378442	+	86
919	chr2L	3378490	3378596	+	7766
920	chr2L	3391104	3391181	+	104
921	chr2L	3393683	3393706	+	152
922	chr2L	3398181	3398193	+	57
923	chr2L	3398242	3398426	+	29988
924	chr2L	3398521	3398705	+	947
925	chr2L	3409131	3409150	+	58
926	chr2L	3409451	3409488	+	107
927	chr2L	3410127	3410129	+	233
928	chr2L	3410846	3411206	+	62028
929	chr2L	3414348	3414465	+	350
930	chr2L	3414680	3414682	+	81
931	chr2L	3416861	3416879	+	663
932	chr2L	3417097	3417140	+	340
933	chr2L	3417676	3417886	+	20417
934	chr2L	3417981	3418117	+	623
935	chr2L	3439605	3439619	+	83
936	chr2L	3447535	3447636	+	4547
937	chr2L	3449753	3449790	+	1888
938	chr2L	3451954	3451981	+	84
939	chr2L	3452024	3452111	+	3587
940	chr2L	3453487	3453576	+	174
941	chr2L	3453616	3453794	+	7180
942	chr2L	3460262	3460371	+	3495
943	chr2L	3465932	3465933	+	149
944	chr2L	3466943	3466984	+	108
945	chr2L	3467038	3467065	+	266
946	chr2L	3467147	3467337	+	32791
947	chr2L	3472254	3472377	+	2371
948	chr2L	3474818	3474900	+	91
949	chr2L	3474946	3475087	+	4846
950	chr2L	3475155	3475341	+	1965
951	chr2L	3479378	3479398	+	254
952	chr2L	3479457	3479621	+	7037
953	chr2L	3482082	3482090	+	79
954	chr2L	3495940	3496010	+	1063
955	chr2L	3514946	3514980	+	257
956	chr2L	3515486	3515625	+	240
957	chr2L	3515776	3515790	+	144
958	chr2L	3516849	3517111	+	13268
959	chr2L	3519974	3519981	+	246
960	chr2L	3520489	3520523	+	630
961	chr2L	3520797	3520811	+	263
962	chr2L	3521068	3521075	+	111
963	chr2L	3522450	3522683	+	3814
964	chr2L	3527412	3527474	+	719
965	chr2L	3537847	3537848	+	318
966	chr2L	3538131	3538375	+	10794
967	chr2L	3538437	3538464	+	152
968	chr2L	3547942	3547943	+	69
969	chr2L	3551880	3551968	+	388
970	chr2L	3562072	3562086	+	1345
971	chr2L	3562190	3562191	+	145
972	chr2L	3562995	3563124	+	2281
973	chr2L	3573860	3573861	+	63
974	chr2L	3573940	3574017	+	715
975	chr2L	3576619	3576640	+	110
976	chr2L	3576701	3576702	+	180
977	chr2L	3576751	3576767	+	119
978	chr2L	3603236	3603253	+	269
979	chr2L	3603446	3603468	+	58
980	chr2L	3603569	3603570	+	52
981	chr2L	3604167	3604234	+	832
982	chr2L	3609480	3609482	+	52
983	chr2L	3621109	3621138	+	176
984	chr2L	3621372	3621393	+	83
985	chr2L	3629637	3629638	+	111
986	chr2L	3635348	3635383	+	417
987	chr2L	3689399	3689440	+	260
988	chr2L	3689698	3689787	+	348
989	chr2L	3691688	3691758	+	188
990	chr2L	3704089	3704117	+	281
991	chr2L	3711828	3711864	+	101
992	chr2L	3713541	3713646	+	832
993	chr2L	3716621	3716813	+	1364
994	chr2L	3723857	3723917	+	87
995	chr2L	3725421	3725423	+	128
996	chr2L	3727523	3727540	+	466
997	chr2L	3727587	3727589	+	155
998	chr2L	3749304	3749317	+	79
999	chr2L	3752213	3752335	+	2561
1000	chr2L	3752718	3752723	+	344
1001	chr2L	3753037	3753042	+	65
1002	chr2L	3753669	3753710	+	805
1003	chr2L	3753758	3753835	+	276
1004	chr2L	3754162	3754166	+	170
1005	chr2L	3754352	3754355	+	196
1006	chr2L	3754531	3754576	+	461
1007	chr2L	3765102	3765138	+	106
1008	chr2L	3769155	3769180	+	195
1009	chr2L	3769446	3769455	+	277
1010	chr2L	3769502	3769525	+	238
1011	chr2L	3772485	3772498	+	207
1012	chr2L	3783272	3783296	+	234
1013	chr2L	3783340	3783448	+	949
1014	chr2L	3784120	3784127	+	93
1015	chr2L	3784813	3784825	+	62
1016	chr2L	3785241	3785265	+	790
1017	chr2L	3785305	3785312	+	126
1018	chr2L	3785368	3785650	+	6412
1019	chr2L	3785701	3785702	+	88
1020	chr2L	3786245	3786366	+	986
1021	chr2L	3787530	3787531	+	100
1022	chr2L	3787679	3787700	+	159
1023	chr2L	3790605	3790721	+	334
1024	chr2L	3791308	3791335	+	145
1025	chr2L	3802575	3802633	+	116
1026	chr2L	3802687	3802729	+	969
1027	chr2L	3806576	3806581	+	72
1028	chr2L	3808476	3808630	+	1568
1029	chr2L	3808783	3808895	+	1528
1030	chr2L	3809035	3809083	+	737
1031	chr2L	3809541	3809566	+	206
1032	chr2L	3809628	3809646	+	387
1033	chr2L	3810121	3810134	+	98
1034	chr2L	3810358	3810423	+	689
1035	chr2L	3810616	3810708	+	891
1036	chr2L	3815551	3815552	+	52
1037	chr2L	3818486	3818632	+	898
1038	chr2L	3820433	3820454	+	204
1039	chr2L	3838702	3838707	+	69
1040	chr2L	3850963	3850971	+	84
1041	chr2L	3857741	3857772	+	168
1042	chr2L	3862808	3862825	+	99
1043	chr2L	3863233	3863238	+	240
1044	chr2L	3864182	3864183	+	160
1045	chr2L	3865630	3865640	+	610
1046	chr2L	3867302	3867505	+	9901
1047	chr2L	3867887	3867932	+	602
1048	chr2L	3869985	3870039	+	3527
1049	chr2L	3870225	3870315	+	610
1050	chr2L	3870991	3871431	+	16669
1051	chr2L	3872389	3872398	+	354
1052	chr2L	3872597	3872601	+	92
1053	chr2L	3944830	3944831	+	81
1054	chr2L	3946769	3946802	+	185
1055	chr2L	3952512	3952584	+	543
1056	chr2L	3956129	3956135	+	89
1057	chr2L	3970834	3970873	+	141
1058	chr2L	3970961	3971082	+	665
1059	chr2L	3971523	3971573	+	94
1060	chr2L	3971622	3971646	+	165
1061	chr2L	3987550	3987551	+	378
1062	chr2L	3991163	3991182	+	242
1063	chr2L	4001638	4001654	+	302
1064	chr2L	4005376	4005407	+	155
1065	chr2L	4005570	4005571	+	72
1066	chr2L	4005647	4005672	+	254
1067	chr2L	4006532	4006598	+	247
1068	chr2L	4009116	4009120	+	93
1069	chr2L	4022706	4022707	+	55
1070	chr2L	4032465	4032469	+	269
1071	chr2L	4084592	4084600	+	111
1072	chr2L	4113985	4114017	+	201
1073	chr2L	4114385	4114462	+	931
1074	chr2L	4114518	4114632	+	1852
1075	chr2L	4115049	4115164	+	1084
1076	chr2L	4115604	4115610	+	92
1077	chr2L	4115717	4115766	+	656
1078	chr2L	4123424	4123428	+	132
1079	chr2L	4134761	4134810	+	96
1080	chr2L	4139364	4139400	+	202
1081	chr2L	4149346	4149436	+	575
1082	chr2L	4149712	4150135	+	51878
1083	chr2L	4150249	4150431	+	1112
1084	chr2L	4150584	4150639	+	562
1085	chr2L	4150773	4151247	+	72579
1086	chr2L	4186226	4186256	+	115
1087	chr2L	4189143	4189174	+	73
1088	chr2L	4189217	4189290	+	1899
1089	chr2L	4191220	4191243	+	94
1090	chr2L	4191283	4191299	+	198
1091	chr2L	4194532	4194637	+	465
1092	chr2L	4228164	4228196	+	131
1093	chr2L	4228240	4228562	+	81142
1094	chr2L	4232551	4232579	+	733
1095	chr2L	4240539	4240577	+	92
1096	chr2L	4240935	4240937	+	80
1097	chr2L	4241702	4241738	+	678
1098	chr2L	4242593	4242597	+	139
1099	chr2L	4242998	4243078	+	678
1100	chr2L	4243238	4243348	+	351
1101	chr2L	4249154	4249172	+	116
1102	chr2L	4250911	4250925	+	95
1103	chr2L	4257674	4257849	+	18560
1104	chr2L	4258024	4258173	+	2595
1105	chr2L	4258234	4258497	+	37738
1106	chr2L	4261120	4261151	+	59
1107	chr2L	4278745	4278752	+	118
1108	chr2L	4279195	4279200	+	77
1109	chr2L	4279355	4279357	+	68
1110	chr2L	4279493	4279499	+	94
1111	chr2L	4280051	4280053	+	62
1112	chr2L	4280186	4280328	+	1129
1113	chr2L	4280428	4280492	+	162
1114	chr2L	4288094	4288108	+	615
1115	chr2L	4321224	4321304	+	206
1116	chr2L	4321364	4321504	+	446
1117	chr2L	4321584	4321612	+	471
1118	chr2L	4321738	4321790	+	101
1119	chr2L	4321832	4321838	+	54
1120	chr2L	4324646	4324763	+	1282
1121	chr2L	4324823	4324892	+	99
1122	chr2L	4325052	4325091	+	62
1123	chr2L	4325140	4325269	+	3015
1124	chr2L	4325647	4325651	+	129
1125	chr2L	4331696	4331732	+	360
1126	chr2L	4331775	4331837	+	3835
1127	chr2L	4334336	4334338	+	121
1128	chr2L	4336560	4336561	+	123
1129	chr2L	4338141	4338144	+	94
1130	chr2L	4344735	4344792	+	1585
1131	chr2L	4345388	4345414	+	1171
1132	chr2L	4353714	4353892	+	10575
1133	chr2L	4354012	4354035	+	1647
1134	chr2L	4360497	4360498	+	66
1135	chr2L	4361133	4361198	+	189
1136	chr2L	4380002	4380192	+	4751
1137	chr2L	4380313	4380407	+	1313
1138	chr2L	4380486	4380722	+	4013
1139	chr2L	4385306	4385307	+	89
1140	chr2L	4392486	4392788	+	8506
1141	chr2L	4399933	4400105	+	2156
1142	chr2L	4403135	4403148	+	1178
1143	chr2L	4403677	4403746	+	165
1144	chr2L	4403814	4403970	+	9585
1145	chr2L	4409403	4409427	+	57
1146	chr2L	4428607	4428612	+	63
1147	chr2L	4434462	4434484	+	139
1148	chr2L	4434725	4434755	+	863
1149	chr2L	4434855	4435063	+	76875
1150	chr2L	4441403	4441442	+	131
1151	chr2L	4442540	4442566	+	959
1152	chr2L	4442973	4443014	+	612
1153	chr2L	4444806	4444807	+	81
1154	chr2L	4446614	4446629	+	122
1155	chr2L	4446672	4446774	+	2137
1156	chr2L	4448740	4448808	+	64
1157	chr2L	4449153	4449216	+	3633
1158	chr2L	4450425	4450427	+	89
1159	chr2L	4453290	4453292	+	69
1160	chr2L	4454910	4454995	+	1050
1161	chr2L	4455059	4455231	+	28630
1162	chr2L	4457252	4457254	+	80
1163	chr2L	4458505	4458528	+	394
1164	chr2L	4459662	4459731	+	104
1165	chr2L	4461745	4461746	+	104
1166	chr2L	4461806	4461821	+	304
1167	chr2L	4463381	4463391	+	121
1168	chr2L	4465074	4465093	+	448
1169	chr2L	4467975	4468022	+	1164
1170	chr2L	4485267	4485316	+	240
1171	chr2L	4518619	4518712	+	215
1172	chr2L	4527258	4527268	+	110
1173	chr2L	4529785	4529794	+	137
1174	chr2L	4576770	4576774	+	61
1175	chr2L	4576862	4576886	+	139
1176	chr2L	4577692	4577695	+	59
1177	chr2L	4578338	4578344	+	92
1178	chr2L	4579194	4579220	+	99
1179	chr2L	4596905	4596915	+	89
1180	chr2L	4621078	4621112	+	266
1181	chr2L	4635612	4635619	+	65
1182	chr2L	4639383	4639444	+	77
1183	chr2L	4642735	4642747	+	144
1184	chr2L	4646546	4646554	+	65
1185	chr2L	4650923	4650932	+	182
1186	chr2L	4652704	4652729	+	102
1187	chr2L	4652775	4652880	+	1883
1188	chr2L	4653664	4653689	+	73
1189	chr2L	4672952	4672987	+	123
1190	chr2L	4680543	4680588	+	319
1191	chr2L	4682821	4682917	+	237
1192	chr2L	4684750	4684888	+	2467
1193	chr2L	4685022	4685025	+	622
1194	chr2L	4685215	4685377	+	2176
1195	chr2L	4685437	4685672	+	7916
1196	chr2L	4685907	4685985	+	1983
1197	chr2L	4687126	4687260	+	3893
1198	chr2L	4688890	4688956	+	653
1199	chr2L	4717530	4717608	+	232
1200	chr2L	4720583	4720759	+	5550
1201	chr2L	4721090	4721101	+	68
1202	chr2L	4722463	4722465	+	134
1203	chr2L	4722806	4722811	+	61
1204	chr2L	4737874	4737955	+	786
1205	chr2L	4740516	4740669	+	1776
1206	chr2L	4743598	4743631	+	57
1207	chr2L	4743814	4743816	+	61
1208	chr2L	4762210	4762244	+	64
1209	chr2L	4762297	4762322	+	233
1210	chr2L	4762753	4762850	+	1499
1211	chr2L	4763167	4763568	+	96467
1212	chr2L	4763923	4763937	+	906
1213	chr2L	4786795	4786819	+	1195
1214	chr2L	4794798	4794820	+	179
1215	chr2L	4796520	4796581	+	1059
1216	chr2L	4797733	4797785	+	463
1217	chr2L	4815857	4815898	+	196
1218	chr2L	4818226	4818262	+	116
1219	chr2L	4821046	4821053	+	111
1220	chr2L	4822470	4822474	+	282
1221	chr2L	4822724	4822725	+	92
1222	chr2L	4822776	4822787	+	410
1223	chr2L	4822850	4822882	+	102
1224	chr2L	4827741	4827758	+	189
1225	chr2L	4828248	4828257	+	70
1226	chr2L	4828615	4828642	+	166
1227	chr2L	4828787	4828958	+	985
1228	chr2L	4831442	4831444	+	87
1229	chr2L	4832736	4832760	+	68
1230	chr2L	4838099	4838107	+	102
1231	chr2L	4841190	4841225	+	517
1232	chr2L	4841272	4841465	+	7968
1233	chr2L	4844879	4844895	+	77
1234	chr2L	4846638	4846645	+	69
1235	chr2L	4849335	4849502	+	3955
1236	chr2L	4852492	4852651	+	2642
1237	chr2L	4872863	4872865	+	99
1238	chr2L	4873046	4873068	+	158
1239	chr2L	4874169	4874170	+	77
1240	chr2L	4875026	4875032	+	50
1241	chr2L	4875084	4875251	+	3856
1242	chr2L	4883009	4883010	+	174
1243	chr2L	4885375	4885673	+	4185
1244	chr2L	4889931	4890050	+	1047
1245	chr2L	4890115	4890127	+	1546
1246	chr2L	4890961	4891378	+	9720
1247	chr2L	4903364	4903483	+	542
1248	chr2L	4903836	4903889	+	236
1249	chr2L	4910058	4910091	+	318
1250	chr2L	4935466	4935506	+	120
1251	chr2L	4943960	4943991	+	125
1252	chr2L	4944117	4944312	+	4192
1253	chr2L	4948224	4948330	+	1551
1254	chr2L	4953859	4953867	+	96
1255	chr2L	4955236	4955316	+	2215
1256	chr2L	4955358	4955389	+	70
1257	chr2L	4955433	4955457	+	256
1258	chr2L	4958093	4958318	+	11511
1259	chr2L	4965330	4965370	+	250
1260	chr2L	4965429	4965462	+	160
1261	chr2L	4965504	4965543	+	434
1262	chr2L	4966264	4966403	+	2183
1263	chr2L	4967547	4967548	+	60
1264	chr2L	4969990	4970225	+	21440
1265	chr2L	4973528	4973740	+	15459
1266	chr2L	4973872	4973882	+	306
1267	chr2L	4974037	4974048	+	75
1268	chr2L	4975083	4975101	+	506
1269	chr2L	4975155	4975338	+	5114
1270	chr2L	4975461	4975471	+	206
1271	chr2L	4976995	4977043	+	75
1272	chr2L	4977100	4977143	+	152
1273	chr2L	4977184	4977211	+	101
1274	chr2L	4978380	4978577	+	7330
1275	chr2L	4979445	4979503	+	65
1276	chr2L	4981376	4981463	+	919
1277	chr2L	4981850	4981860	+	299
1278	chr2L	4983742	4983749	+	60
1279	chr2L	4985551	4985553	+	71
1280	chr2L	4987083	4987084	+	195
1281	chr2L	4991576	4991578	+	87
1282	chr2L	4991850	4991864	+	416
1283	chr2L	4992022	4992064	+	69
1284	chr2L	4992125	4992139	+	131
1285	chr2L	4992422	4992435	+	994
1286	chr2L	4992477	4992546	+	134
1287	chr2L	4992696	4992723	+	764
1288	chr2L	4997321	4997322	+	2856
1289	chr2L	5005138	5005192	+	112
1290	chr2L	5006352	5006363	+	436
1291	chr2L	5006708	5006710	+	63
1292	chr2L	5007076	5007130	+	315
1293	chr2L	5009368	5009443	+	1067
1294	chr2L	5011150	5011178	+	94
1295	chr2L	5011838	5012173	+	25554
1296	chr2L	5021883	5021884	+	173
1297	chr2L	5022040	5022043	+	67
1298	chr2L	5032215	5032216	+	604
1299	chr2L	5036724	5037180	+	31223
1300	chr2L	5037232	5037292	+	933
1301	chr2L	5037927	5038078	+	2298
1302	chr2L	5040342	5040649	+	10275
1303	chr2L	5040721	5040753	+	410
1304	chr2L	5040816	5040827	+	164
1305	chr2L	5044863	5044864	+	74
1306	chr2L	5045880	5045925	+	82
1307	chr2L	5046172	5046500	+	18686
1308	chr2L	5046939	5047045	+	4105
1309	chr2L	5047595	5047622	+	489
1310	chr2L	5047683	5047757	+	1799
1311	chr2L	5047820	5047910	+	3215
1312	chr2L	5048252	5048371	+	7744
1313	chr2L	5050401	5050417	+	185
1314	chr2L	5050541	5050543	+	112
1315	chr2L	5054447	5054578	+	3598
1316	chr2L	5055231	5055289	+	249
1317	chr2L	5055699	5056046	+	55929
1318	chr2L	5056092	5056237	+	1326
1319	chr2L	5058297	5058338	+	51
1320	chr2L	5058378	5058424	+	485
1321	chr2L	5060052	5060062	+	214
1322	chr2L	5065164	5065171	+	67
1323	chr2L	5066459	5066463	+	221
1324	chr2L	5066647	5066680	+	131
1325	chr2L	5066733	5066742	+	1292
1326	chr2L	5070447	5070650	+	6822
1327	chr2L	5070748	5070750	+	62
1328	chr2L	5071300	5071356	+	317
1329	chr2L	5071610	5071911	+	51577
1330	chr2L	5093760	5093801	+	111
1331	chr2L	5094001	5094037	+	693
1332	chr2L	5095390	5095442	+	1452
1333	chr2L	5098346	5098610	+	5401
1334	chr2L	5098889	5099114	+	1695
1335	chr2L	5099244	5099411	+	1319
1336	chr2L	5146640	5146664	+	661
1337	chr2L	5151883	5151894	+	676
1338	chr2L	5152372	5152376	+	110
1339	chr2L	5161044	5161068	+	65
1340	chr2L	5161135	5161228	+	514
1341	chr2L	5161426	5161444	+	128
1342	chr2L	5161580	5161614	+	431
1343	chr2L	5161842	5161843	+	94
1344	chr2L	5162466	5162600	+	1190
1345	chr2L	5162678	5162697	+	95
1346	chr2L	5162814	5162840	+	790
1347	chr2L	5164793	5164889	+	1183
1348	chr2L	5165678	5165682	+	86
1349	chr2L	5168738	5168783	+	448
1350	chr2L	5169054	5169068	+	86
1351	chr2L	5169208	5169218	+	660
1352	chr2L	5169408	5169414	+	108
1353	chr2L	5169485	5169493	+	74
1354	chr2L	5169536	5169580	+	1155
1355	chr2L	5172890	5172921	+	84
1356	chr2L	5172983	5173030	+	751
1357	chr2L	5173360	5173394	+	719
1358	chr2L	5174670	5174686	+	132
1359	chr2L	5176305	5176310	+	271
1360	chr2L	5177248	5177282	+	681
1361	chr2L	5180145	5180153	+	245
1362	chr2L	5180405	5180426	+	275
1363	chr2L	5181053	5181062	+	200
1364	chr2L	5181301	5181303	+	116
1365	chr2L	5191120	5191122	+	60
1366	chr2L	5191176	5191221	+	469
1367	chr2L	5192291	5192376	+	839
1368	chr2L	5198124	5198125	+	99
1369	chr2L	5204659	5204660	+	66
1370	chr2L	5205289	5205389	+	921
1371	chr2L	5205434	5205694	+	5971
1372	chr2L	5205840	5205895	+	757
1373	chr2L	5206429	5206606	+	2525
1374	chr2L	5206961	5206991	+	501
1375	chr2L	5209244	5209346	+	722
1376	chr2L	5212387	5212445	+	412
1377	chr2L	5219048	5219055	+	594
1378	chr2L	5224326	5224327	+	54
1379	chr2L	5243382	5243474	+	1158
1380	chr2L	5244200	5244250	+	668
1381	chr2L	5254334	5254345	+	106
1382	chr2L	5261439	5261451	+	122
1383	chr2L	5265891	5265903	+	493
1384	chr2L	5268455	5268461	+	69
1385	chr2L	5270265	5270336	+	889
1386	chr2L	5276727	5276890	+	1637
1387	chr2L	5279141	5279150	+	124
1388	chr2L	5280896	5280898	+	91
1389	chr2L	5280984	5280988	+	114
1390	chr2L	5281807	5281808	+	146
1391	chr2L	5282834	5282958	+	893
1392	chr2L	5282998	5283194	+	5197
1393	chr2L	5283252	5283288	+	400
1394	chr2L	5284474	5284528	+	207
1395	chr2L	5289191	5289197	+	204
1396	chr2L	5301968	5301996	+	94
1397	chr2L	5305916	5305952	+	658
1398	chr2L	5310117	5310155	+	66
1399	chr2L	5310603	5310629	+	864
1400	chr2L	5310859	5310996	+	1034
1401	chr2L	5315323	5315356	+	92
1402	chr2L	5317903	5317960	+	87
1403	chr2L	5326848	5326882	+	1086
1404	chr2L	5327592	5327677	+	3740
1405	chr2L	5327745	5328002	+	25371
1406	chr2L	5330418	5330423	+	101
1407	chr2L	5346318	5346328	+	80
1408	chr2L	5346413	5346422	+	62
1409	chr2L	5365055	5365058	+	125
1410	chr2L	5365799	5365810	+	67
1411	chr2L	5368191	5368221	+	117
1412	chr2L	5381011	5381039	+	100
1413	chr2L	5388203	5388204	+	124
1414	chr2L	5397128	5397136	+	78
